ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
114.3,0.7324,NA,NA,NA,NA,1.88E+09,1.469,2499,0.8988,NA,NA,1122,0.8197
112.5,1.157,NA,NA,NA,NA,400700000,1.19,4293,0.6138,NA,NA,1465,1.007
132.1,1.352,NA,NA,NA,NA,4.09E+09,1.593,3751,0.5879,NA,NA,1243,0.9239
146.1,1.42,NA,NA,NA,NA,2.72E+09,1.786,4216,0.6241,NA,NA,1191,0.7892
138,1.195,NA,NA,NA,NA,5.89E+09,1.489,4222,0.583,NA,NA,1166,1.165
127.6,1.489,NA,NA,NA,NA,1.49E+08,0.6549,4450,0.536,NA,NA,1257,1.219
114.2,1.197,NA,NA,NA,NA,4343000,1.76,4821,0.5175,NA,NA,1103,0.9684
116.6,1.285,NA,NA,NA,NA,2439000,0.7438,4016,0.6651,NA,NA,1199,1.046
129.1,1.232,NA,NA,NA,NA,2.04E+09,0.7362,3585,0.8955,NA,NA,1425,1.171
135.1,1.06,NA,NA,NA,NA,660800000,1.047,2845,1.06,NA,NA,1382,1.131
122.9,0.8716,NA,NA,NA,NA,292600,1.422,3422,0.7492,NA,NA,1216,0.9203
119.8,0.8928,NA,NA,NA,NA,12660000,0.7106,3709,0.5819,NA,NA,1248,0.9466
146.1,1.338,NA,NA,NA,NA,383200000,1.745,4226,0.8314,NA,NA,1148,0.9278
139.6,1.233,NA,NA,NA,NA,5385000,0.5595,4412,0.8062,NA,NA,1149,1.102
128.1,1.774,NA,NA,NA,NA,158200,1.771,2786,0.6603,NA,NA,1229,0.9255
163.2,1.707,NA,NA,NA,NA,1129000,1.546,2634,0.934,NA,NA,1344,1.086
198.3,1.355,NA,NA,NA,NA,73690,1.184,2816,0.7752,NA,NA,1217,1.005
136.7,0.8495,NA,NA,NA,NA,246300,1.11,2044,0.9766,NA,NA,1543,0.912
135.8,1.219,NA,NA,NA,NA,1128000,1.49,2663,0.9091,NA,NA,1342,1.04
124,1.271,NA,NA,NA,NA,205300,1.295,2811,0.9096,NA,NA,1411,1.094
130.4,1.429,NA,NA,NA,NA,403200,1.88,3682,0.7519,NA,NA,1190,0.9669
151.3,1.227,NA,NA,NA,NA,54280000,1.786,2861,0.8749,NA,NA,1452,0.8872
120.9,1.302,NA,NA,NA,NA,8330000,1.256,2793,0.6733,NA,NA,1365,0.8386
139,1.493,NA,NA,NA,NA,685200,1.593,2174,0.5666,NA,NA,1248,1.018
139.3,1.457,NA,NA,NA,NA,2.04E+09,1.998,1411,0.7663,NA,NA,1209,0.9888
133.1,1.401,NA,NA,NA,NA,515300000,1.217,2343,1.692,NA,NA,1339,0.9365
125.3,1.796,NA,NA,NA,NA,1.89E+09,1.203,2125,1.728,NA,NA,1451,0.7803
120.3,1.67,NA,NA,NA,NA,2.41E+08,1.109,2003,1.47,NA,NA,1191,0.8795
128.9,1.345,NA,NA,NA,NA,1.21E+08,0.8074,1970,1.143,NA,NA,1132,1.126
115.4,1.295,NA,NA,NA,NA,199100000,0.869,3127,0.7015,NA,NA,1188,1.042
112.6,0.6091,NA,NA,NA,NA,2.08E+09,1.199,4228,0.7782,NA,NA,1225,1.009
117.4,1.9,NA,NA,NA,NA,2201000,1.181,3084,0.6033,NA,NA,1289,0.8351
119.9,1.568,NA,NA,NA,NA,1874000,1.111,2124,1.14,NA,NA,1418,1.1
135.9,1.416,NA,NA,NA,NA,7.27E+09,1.18,2044,0.9465,NA,NA,1351,0.9859
129.3,1.583,NA,NA,NA,NA,2.70E+07,1.098,2730,0.8594,NA,NA,1255,1.154
166,0.9168,NA,NA,NA,NA,36790000,0.8411,2715,0.8313,NA,NA,1163,1.124
125.1,1.533,NA,NA,NA,NA,994400000,1.623,2493,1.007,NA,NA,1266,0.9164
130.3,1.494,NA,NA,NA,NA,370500000,1.393,2325,0.8462,NA,NA,1321,0.9336
94.44,0.8781,NA,NA,NA,NA,11310000,1.151,2350,0.7803,NA,NA,1333,1.056
100.7,0.8745,NA,NA,NA,NA,51750000,1.05,2120,0.671,NA,NA,1269,0.9748
