ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
478900,0.5897,NA,NA,NA,NA,421700000,0.57,4377000,0.5695,NA,NA,1539000,0.5706
725800,0.5374,NA,NA,NA,NA,446700000,1.024,251300,1.78,NA,NA,1450000,0.649
743600,0.5788,NA,NA,NA,NA,10240000,0.5822,236800,1.767,NA,NA,2227000,0.5018
453700,0.5211,NA,NA,NA,NA,5522000,1.209,722100,0.5947,NA,NA,1351000,0.6286
370400,0.7308,NA,NA,NA,NA,11910000,0.5372,597800,0.5224,NA,NA,2195000,0.548
671600,0.5363,NA,NA,NA,NA,285900000,1.859,409400,0.8098,NA,NA,1407000,0.5833
658000,0.5123,NA,NA,NA,NA,1.61E+09,1.682,1762000,0.6799,NA,NA,2193000,0.5481
694500,0.5204,NA,NA,NA,NA,42370000,0.5295,816200,1.056,NA,NA,1444000,0.6878
586000,0.5797,NA,NA,NA,NA,6931000,1.154,1223000,0.5488,NA,NA,2504000,0.5005
593500,0.5613,NA,NA,NA,NA,3790000,1.009,1134000,0.5252,NA,NA,2715000,0.5518
413800,0.7392,NA,NA,NA,NA,8.80E+07,1.599,4443000,0.5931,NA,NA,2016000,0.5712
249700,0.7928,NA,NA,NA,NA,1.94E+09,1.588,618800,1.064,NA,NA,2291000,0.5092
467500,0.6347,NA,NA,NA,NA,997500000,0.701,450300,1.034,NA,NA,2576000,0.5433
773300,0.5052,NA,NA,NA,NA,2.62E+09,1.523,87660000,1.712,NA,NA,3006000,0.5104
495800,0.5647,NA,NA,NA,NA,5845000,1.05,39130000,1.475,NA,NA,2570000,0.5323
604600,0.5897,NA,NA,NA,NA,1125000,1.687,447100,1.108,NA,NA,2141000,0.5475
453300,0.6551,NA,NA,NA,NA,730300,1.855,491000,1.009,NA,NA,2075000,0.5195
623000,0.5115,NA,NA,NA,NA,17440000,1.904,681400,0.8104,NA,NA,1246000,0.6532
471200,0.6791,NA,NA,NA,NA,1595000,1.176,885400,0.7937,NA,NA,908400,0.6903
607500,0.6054,NA,NA,NA,NA,3505000,1.275,1037000,0.7127,NA,NA,1959000,0.5768
421000,0.6237,NA,NA,NA,NA,22930000,0.5601,12230000,0.5365,NA,NA,2373000,0.5964
408900,0.6063,NA,NA,NA,NA,65070000,0.646,6764000,0.5017,NA,NA,776400,0.8321
601100,0.5391,NA,NA,NA,NA,41120000,0.586,2535000,0.5026,NA,NA,1995000,0.5662
611300,0.5212,NA,NA,NA,NA,22190000,0.6722,2535000,0.5026,NA,NA,2304000,0.5497
702200,0.5071,NA,NA,NA,NA,1495000,1.488,2535000,0.5026,NA,NA,2338000,0.5159
624500,0.6185,NA,NA,NA,NA,15880000,0.5649,2535000,0.5026,NA,NA,3155000,0.5021
299300,0.7805,NA,NA,NA,NA,28240000,0.5646,1738000,0.578,NA,NA,3165000,0.5099
871500,0.5017,NA,NA,NA,NA,25660000,0.6033,1398000,0.505,NA,NA,2556000,0.5585
741400,0.5038,NA,NA,NA,NA,793300000,1.229,919500,0.5677,NA,NA,2806000,0.5107
924900,0.5036,NA,NA,NA,NA,2021000,0.8954,1577000,0.5158,NA,NA,3293000,0.5113
836000,0.5108,NA,NA,NA,NA,51660000,0.5943,1577000,0.5158,NA,NA,3246000,0.5145
726500,0.5513,NA,NA,NA,NA,4.73E+09,0.6306,1322000,0.5139,NA,NA,3444000,0.5016
725400,0.5094,NA,NA,NA,NA,283300000,0.5016,1483000,0.5389,NA,NA,2278000,0.5217
804200,0.5927,NA,NA,NA,NA,1258000,1.534,1228000,0.5726,NA,NA,2910000,0.501
900600,0.5494,NA,NA,NA,NA,769100,1.337,2354000,0.7427,NA,NA,2505000,0.5006
593600,0.5825,NA,NA,NA,NA,1746000,1.558,3001000,0.6247,NA,NA,2580000,0.5021
939500,0.5181,NA,NA,NA,NA,915800,1.756,2078000,0.5347,NA,NA,1448000,0.5494
588200,0.5839,NA,NA,NA,NA,1.48E+09,1.041,2221000,0.5068,NA,NA,959700,0.6502
609000,0.5945,NA,NA,NA,NA,4.64E+09,1.705,413600,0.7939,NA,NA,3085000,0.52
463400,0.6573,NA,NA,NA,NA,2.53E+09,0.8188,598100,0.9881,NA,NA,3516000,0.5026
522900,0.5775,NA,NA,NA,NA,2.19E+09,1.058,563600,1.038,NA,NA,3001000,0.5043
647100,0.5429,NA,NA,NA,NA,2.78E+09,1.14,425100,1.118,NA,NA,1527000,0.6622
703200,0.5617,NA,NA,NA,NA,1.32E+09,0.8784,617700,1.011,NA,NA,2586000,0.5457
384600,0.6602,NA,NA,NA,NA,265900000,0.5365,465500,1.054,NA,NA,2235000,0.5315
526800,0.6412,NA,NA,NA,NA,68860000,0.585,951900,0.7619,NA,NA,2390000,0.574
332300,0.793,NA,NA,NA,NA,195900000,1.785,930000,0.6304,NA,NA,2182000,0.5245
670900,0.5625,NA,NA,NA,NA,110700000,0.8998,1201000,0.6053,NA,NA,2402000,0.5432
469300,0.5919,NA,NA,NA,NA,3290000,0.8643,894300,0.5638,NA,NA,2784000,0.5065
856500,0.5418,NA,NA,NA,NA,21830000,1.054,1897000,0.5364,NA,NA,2510000,0.5032
571500,0.5478,NA,NA,NA,NA,166500000,1.484,2393000,0.5226,NA,NA,1350000,0.6244
648500,0.5185,NA,NA,NA,NA,133900000,1.369,3787000,0.5455,NA,NA,1184000,0.6059
578600,0.6055,NA,NA,NA,NA,423800000,1.822,1946000,0.5095,NA,NA,4.00E+06,0.5559
770900,0.5271,NA,NA,NA,NA,1953000,1.699,1434000,0.6584,NA,NA,2909000,0.5094
663800,0.5903,NA,NA,NA,NA,1652000,1.083,2706000,0.6097,NA,NA,1794000,0.5306
518300,0.587,NA,NA,NA,NA,2343000,1.064,4301000,0.5983,NA,NA,2829000,0.5364
352100,0.7311,NA,NA,NA,NA,12400000,1.906,2633000,0.5394,NA,NA,1371000,0.6621
725900,0.5753,NA,NA,NA,NA,3255000,1.243,1066000,0.646,NA,NA,2616000,0.5257
707400,0.5308,NA,NA,NA,NA,13010000,0.9568,830800,0.7575,NA,NA,1501000,0.5823
781700,0.5651,NA,NA,NA,NA,247400000,1.069,997400,0.6349,NA,NA,3523000,0.5031
696800,0.5402,NA,NA,NA,NA,2.20E+09,1.837,820000,0.5499,NA,NA,4526000,0.552
695000,0.5086,NA,NA,NA,NA,1.79E+09,0.8887,2087000,0.5197,NA,NA,2388000,0.608
628000,0.5179,NA,NA,NA,NA,53840000,0.6397,1191000,0.5014,NA,NA,1319000,0.7174
988400,0.5138,NA,NA,NA,NA,188600000,0.9795,1825000,0.5826,NA,NA,1833000,0.5636
1086000,0.5137,NA,NA,NA,NA,6693000,0.9507,2125000,0.5922,NA,NA,3144000,0.5255
1242000,0.5343,NA,NA,NA,NA,2334000,1.548,2089000,0.5372,NA,NA,2947000,0.5012
1078000,0.5021,NA,NA,NA,NA,14230000,0.8578,1831000,0.5133,NA,NA,1180000,0.7506
484400,0.6421,NA,NA,NA,NA,887400000,1.404,1081000,0.5089,NA,NA,3855000,0.5075
413800,0.6129,NA,NA,NA,NA,1078000,1.235,1034000,0.6236,NA,NA,3568000,0.516
450400,0.5598,NA,NA,NA,NA,10240000,1.064,1390000,0.5489,NA,NA,3695000,0.5071
