Kmax,Ku,n,halfmax,Vhalf,slope
5449000,0.0004873,0.5,50040000,-85.77,0.1089
982900,0.0006795,0.5,8437000,-90.1,0.1165
231100,0.9943,0.5,2324000,-151.8,0.09944
4151000,0.0005026,0.5,41200000,-78.55,0.1008
797500,0.0004651,0.5,7330000,-97.96,0.1088
2642000,0.0006424,0.5077,25680000,-90.27,0.1029
3143000,0.0004906,0.5,32840000,-87.81,0.09571
2043000,0.0004431,0.5446,22180000,-91.85,0.09211
4455000,0.0005739,0.6637,87100000,-173.9,0.05115
387700,0.0004304,0.5,3419000,-153.1,0.1134
6608000,0.0007772,0.5,54330000,-89.47,0.1216
5921000,0.0008264,0.5822,73740000,-180.9,0.0803
571100,0.0008397,0.5296,5590000,-171.2,0.1022
870200,0.0007773,0.5,7710000,-128.6,0.1129
1088000,0.0005366,0.5,9999000,-94.85,0.1088
166600,0.0006642,0.576,2271000,-181.5,0.07336
12010000,0.0007685,0.5,107100000,-161.1,0.1121
4726000,0.00101,0.5163,50620000,-173.5,0.09336
3889000,0.00099,0.5,37950000,-89.61,0.1025
526400,0.0004938,0.5593,7233000,-95.59,0.07278
8868000,0.001029,0.5615,106800000,-171.6,0.08303
842900,0.000595,0.5514,10150000,-186.1,0.08304
5551000,0.0007298,0.5,49710000,-159.1,0.1117
2022000,0.0008751,0.5225,18790000,-161.5,0.1076
3236000,0.0005393,0.5013,30770000,-86.25,0.1052
2429000,0.000623,0.5001,24580000,-91.54,0.09882
1143000,0.0006216,0.5456,14080000,-89.95,0.08118
348100,0.0005849,0.5525,3809000,-185.3,0.09139
3048000,0.0008793,0.5,28030000,-191.2,0.1087
1162000,0.0006538,0.5,11730000,-84.68,0.09906
1803000,0.000635,0.5462,20490000,-161.9,0.08799
6831000,0.0009305,0.5014,63700000,-162.1,0.1072
909200,0.0006326,0.5112,8259000,-161.4,0.1101
461800,0.0007152,0.551,5586000,-82.39,0.08267
2114000,0.0007043,0.5516,25770000,-181.1,0.08203
4499000,0.0006724,0.5605,61130000,-182.7,0.0736
1290000,0.000919,0.5,13010000,-86.93,0.09915
602000,0.0009217,0.5,5333000,-178.9,0.1129
982900,0.0006795,0.5,8437000,-90.1,0.1165
1498000,0.0004708,0.5193,16040000,-82.57,0.09339
4500000,0.001029,0.5,40750000,-88.5,0.1104
1034000,0.000594,0.5547,13630000,-176.4,0.07586
695300,0.0004726,0.5593,9539000,-81.49,0.07289
908900,0.0007248,0.5,8593000,-180.9,0.1058
2933000,0.0006739,0.5,25160000,-107,0.1166
1559000,0.0005798,0.5314,16890000,-89.3,0.0923
1871000,0.0008149,0.6213,28790000,-166.5,0.06499
20360000,0.0008777,0.5,189700000,-177.5,0.1073
1875000,0.001101,0.5,19170000,-89.85,0.09781
2561000,0.0008324,0.5531,28870000,-172.7,0.08871
1035000,0.0004202,0.5,9989000,-86.71,0.1036
1293000,0.0005737,0.576,16320000,-164,0.07923
1919000,0.0005947,0.5,17570000,-87.83,0.1092
2993000,0.0005842,0.5,27970000,-83.18,0.107
1279000,0.0006986,0.5415,13360000,-194,0.09573
10030000,0.0007901,0.5455,113200000,-187.2,0.0886
1589000,0.0006263,0.6174,25630000,-181.9,0.062
1782000,0.000522,0.5294,18560000,-82.77,0.09601
1974000,0.0007909,0.5,17290000,-87.48,0.1142
5370000,0.0006937,0.5037,47280000,-91.1,0.1136
570000,0.0006818,0.574,7573000,-88.13,0.07527
841500,0.0004083,0.5,7750000,-98.46,0.1086
1526000,0.0008247,0.5,13800000,-174.4,0.1106
541600,0.0009463,0.5646,6280000,-173.5,0.08624
1564000,0.0003662,0.5111,14830000,-90.69,0.1055
499900,0.0005318,0.5114,5308000,-162.3,0.09418
3930000,0.0005365,0.5,36680000,-85.11,0.1071
9168000,0.0008469,0.5,77250000,-178.1,0.1187
2044000,0.0006211,0.5,17470000,-108.3,0.117
37090000,0.0007117,0.5,338100000,-181.6,0.1097
3287000,0.0006201,0.5,30920000,-85.95,0.1063
494700,0.0008107,0.5,4729000,-106.6,0.1046
1672000,0.000799,0.5,16080000,-89.35,0.104
2087000,0.000517,0.5198,20680000,-96.33,0.1009
5684000,0.001296,0.5,5.3e+07,-182.1,0.1072
1085000,0.0006639,0.5602,13490000,-82.5,0.08043
968900,0.0005273,0.5,8729000,-98.1,0.111
5631000,0.001116,0.5088,54410000,-147.7,0.1035
420000,0.0006782,0.5764,5351000,-173.1,0.07849
801600,0.0007072,0.5,6873000,-178.5,0.1166
4499000,0.0006724,0.5605,61130000,-182.7,0.0736
2331000,0.000534,0.5454,28400000,-81.6,0.08208
5512000,0.000514,0.5,54300000,-90.13,0.1015
1376000,0.0005612,0.5285,13490000,-101.1,0.102
1167000,0.0006564,0.5967,15840000,-180.3,0.07367
824900,0.00052,0.5425,9294000,-147.4,0.08876
571100,0.0008397,0.5296,5590000,-171.2,0.1022
2337000,0.0006868,0.5099,24740000,-84.49,0.09446
2018000,0.0009109,0.5159,17970000,-98.45,0.1123
2655000,0.0006232,0.5486,28840000,-187.2,0.09206
3954000,0.001014,0.5,35810000,-86.84,0.1104
559500,0.0004962,0.6147,8513000,-92.06,0.06572
4246000,0.0007436,0.5,36930000,-90.85,0.115
1498000,0.0004708,0.5193,16040000,-82.57,0.09339
905900,0.0006855,0.5396,9445000,-95.36,0.09591
1859000,0.0005188,0.5297,20820000,-91.78,0.08929
868900,0.001056,0.5071,7844000,-180.8,0.1108
1051000,0.0006091,0.5,9841000,-79.21,0.1068
2331000,0.0006028,0.5,23240000,-88,0.1003
968300,0.0005998,0.5,9183000,-84.01,0.1054
3192000,0.0004929,0.5,31320000,-80.36,0.1019
2480000,0.0003603,0.5,21400000,-141,0.1159
1215000,0.0003334,0.5,11900000,-82.55,0.1021
954700,0.000419,0.5,8312000,-88.63,0.1149
2286000,0.0005156,0.5108,25480000,-89.37,0.08972
687400,0.0006415,0.5,6438000,-85.21,0.1068
3505000,0.0009749,0.5015,30010000,-165.5,0.1168
2947000,0.0008363,0.5,26040000,-89.76,0.1132
2469000,0.0005498,0.5,23300000,-80.62,0.106
635300,0.0003852,0.5,5846000,-79.95,0.1087
5246000,0.0008203,0.5038,48850000,-181,0.1074
3939000,0.000793,0.5739,50300000,-172.5,0.07831
6075000,0.000647,0.5,51620000,-88.01,0.1177
4480000,0.0006052,0.5208,42310000,-172.5,0.1059
567800,0.0005876,0.6474,10090000,-166.9,0.05627
872400,0.0007359,0.5,8180000,-96.57,0.1067
887400,0.0005555,0.5906,12200000,-180.6,0.07274
1952000,0.000711,0.5,17230000,-108.3,0.1133
4748000,0.0009256,0.5,47610000,-100.3,0.09973
4909000,0.0004423,0.5097,49720000,-89.74,0.09873
742800,0.0008311,0.5632,9515000,-166.7,0.07807
