ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
279,0.6136,NA,NA,NA,NA,810.6,0.5982,4021000,1.22,NA,NA,19.28,1.742
430,0.585,NA,NA,NA,NA,117.9,0.8036,481200000,0.6025,NA,NA,19.93,1.557
380.9,0.5315,NA,NA,NA,NA,148.8,1.002,1.69E+09,1.114,NA,NA,21.78,1.468
355.3,0.5754,NA,NA,NA,NA,228.4,0.577,26560000,1.862,NA,NA,21.26,1.771
1184,0.5107,NA,NA,NA,NA,285.3,0.612,75400000,0.99,NA,NA,20.09,1.855
171.4,0.7697,NA,NA,NA,NA,387.8,0.6749,20610000,1.791,NA,NA,20.8,1.629
915.7,0.5221,NA,NA,NA,NA,154.2,0.6836,6656,1.016,NA,NA,19.86,1.619
304,0.5219,NA,NA,NA,NA,203.9,0.632,1340,1.471,NA,NA,21.78,1.857
350,0.5029,NA,NA,NA,NA,147.2,0.7433,1.31E+09,1.634,NA,NA,21.75,1.769
463,0.6556,NA,NA,NA,NA,182.4,0.5428,13560,1.567,NA,NA,22.9,1.812
157.3,0.6814,NA,NA,NA,NA,600,0.5047,2582000,1.891,NA,NA,21.62,1.575
210.2,1.04,NA,NA,NA,NA,341.1,0.5356,45710,1.956,NA,NA,20.94,1.584
1258,1.071,NA,NA,NA,NA,230,0.6528,172100000,1.903,NA,NA,20.15,1.761
102.1,0.8119,NA,NA,NA,NA,361.7,0.668,13900000,0.6201,NA,NA,22.2,1.809
560.4,0.6108,NA,NA,NA,NA,130.6,0.8456,622500000,1.085,NA,NA,22.08,1.694
548.6,0.5361,NA,NA,NA,NA,170.4,0.6644,39260000,1.717,NA,NA,22.18,1.482
478.2,0.5192,NA,NA,NA,NA,122.3,0.8885,5294000,0.7351,NA,NA,20.86,1.597
206.9,0.5032,NA,NA,NA,NA,156.1,0.7444,2043000,1.963,NA,NA,22.35,1.619
308.8,0.5104,NA,NA,NA,NA,171.9,0.7387,22680000,1.199,NA,NA,21.65,1.549
319.7,0.513,NA,NA,NA,NA,214.2,0.6926,61620000,1.384,NA,NA,20.81,1.594
399.2,0.5565,NA,NA,NA,NA,284.2,0.5255,88030000,1.657,NA,NA,17.68,1.683
307.3,0.5163,NA,NA,NA,NA,208.2,0.7482,4.28E+09,0.9882,NA,NA,18.53,1.729
231.3,0.587,NA,NA,NA,NA,325.6,0.5576,4843,1.615,NA,NA,19.98,1.813
453.9,0.5385,NA,NA,NA,NA,156.6,0.8846,2.23E+08,1.704,NA,NA,20.76,1.662
400.9,0.6,NA,NA,NA,NA,98.53,1.296,478900,1.125,NA,NA,22.06,1.679
369.6,0.5069,NA,NA,NA,NA,420.8,0.6285,97170,1.818,NA,NA,21.41,1.56
271.1,0.5377,NA,NA,NA,NA,456.7,0.77,1873000,0.8155,NA,NA,19.72,1.761
192.8,0.806,NA,NA,NA,NA,155.6,0.7602,934100,1.143,NA,NA,22.36,1.6
212.3,0.6313,NA,NA,NA,NA,152.4,0.5329,467500,0.5825,NA,NA,22.84,1.509
298.3,0.5342,NA,NA,NA,NA,227.7,0.5014,7443,1.206,NA,NA,20.82,1.764
150.3,1.083,NA,NA,NA,NA,408.3,0.5478,9152000,1.595,NA,NA,22.15,1.916
101.6,1.266,NA,NA,NA,NA,104.4,1.046,4661000,1.211,NA,NA,24.05,1.719
166.4,1.431,NA,NA,NA,NA,194.9,0.5888,52480000,1.98,NA,NA,19.94,1.753
123.6,1.718,NA,NA,NA,NA,183.7,0.6098,185800,0.9838,NA,NA,22.17,1.57
95.27,1.887,NA,NA,NA,NA,147.3,0.6714,178600000,0.8479,NA,NA,20.05,1.48
127.6,1.886,NA,NA,NA,NA,196.1,0.7589,600300,0.7789,NA,NA,21.18,1.541
