ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
145.1,0.5237,NA,NA,NA,NA,9.25E+09,1.537,5841,0.516,NA,NA,277.6,0.6787
129.9,0.5165,NA,NA,NA,NA,1902000,1.942,4109,0.6342,NA,NA,293.5,0.7345
140.5,0.5623,NA,NA,NA,NA,253400,1.734,2536,0.5536,NA,NA,256.7,0.6712
183.4,0.5891,NA,NA,NA,NA,378100000,1.385,6893,0.5367,NA,NA,252.5,0.5954
298.3,0.5523,NA,NA,NA,NA,768100,0.5642,2020,0.6584,NA,NA,253.2,0.6395
104.1,0.6731,NA,NA,NA,NA,6464000,1.599,3108,0.6278,NA,NA,291.3,0.5069
108.8,0.5316,NA,NA,NA,NA,7965,1.981,3637,0.5545,NA,NA,292.3,0.5709
142.4,0.5169,NA,NA,NA,NA,3613000,1.84,3623,0.575,NA,NA,433.2,0.5441
119.5,0.5829,NA,NA,NA,NA,283900000,1.255,3253,0.6106,NA,NA,331.9,0.6034
133.2,0.5009,NA,NA,NA,NA,279500,1.372,11690,0.5026,NA,NA,435.1,0.5107
146.8,0.5297,NA,NA,NA,NA,540400000,0.747,5506,0.5478,NA,NA,374.6,0.5734
96.94,0.6198,NA,NA,NA,NA,5595,1.651,3264,0.6671,NA,NA,319,0.6553
126.1,0.5893,NA,NA,NA,NA,180200,1.595,1452,0.8539,NA,NA,291.2,0.7814
149.9,0.6017,NA,NA,NA,NA,48380,0.9239,4146,0.5908,NA,NA,288.8,0.5299
263.1,0.5232,NA,NA,NA,NA,4.44E+09,0.6312,789.9,0.9671,NA,NA,231.7,0.7552
184.3,0.5069,NA,NA,NA,NA,2.79E+09,0.9094,424.8,1.82,NA,NA,180.9,0.6742
127.5,0.5209,NA,NA,NA,NA,151400000,0.6771,1351,0.7085,NA,NA,286.2,0.7297
113.7,0.5549,NA,NA,NA,NA,1.68E+09,0.7118,11590,0.6676,NA,NA,258.1,1.001
95.69,0.5241,NA,NA,NA,NA,1.89E+08,1.394,3516,0.5865,NA,NA,359.3,0.595
147.7,0.5215,NA,NA,NA,NA,794400000,0.9301,1088,0.7046,NA,NA,409.6,0.5263
145.7,0.6017,NA,NA,NA,NA,1.81E+09,0.7449,3408,0.6218,NA,NA,369.5,0.5637
116.2,0.7169,NA,NA,NA,NA,3.96E+09,0.5843,3348,0.7292,NA,NA,319.4,0.5242
329.8,0.5253,NA,NA,NA,NA,84680000,0.7456,2180,0.5631,NA,NA,375.6,0.5143
113,0.5209,NA,NA,NA,NA,13310000,0.9243,2471,0.5599,NA,NA,255,0.6688
140.5,0.5012,NA,NA,NA,NA,39980000,1.605,4066,0.501,NA,NA,221.1,1.055
121.3,0.6415,NA,NA,NA,NA,151600,1.231,4678,0.5595,NA,NA,766,0.547
90.21,0.6123,NA,NA,NA,NA,14640000,1.584,2418,0.5777,NA,NA,221.9,0.9052
170.2,0.5049,NA,NA,NA,NA,539900000,0.5311,3585,0.5343,NA,NA,197.7,0.5711
165.2,0.6075,NA,NA,NA,NA,37840000,0.7607,2699,0.5835,NA,NA,195,0.6259
156.6,0.5264,NA,NA,NA,NA,112800000,1.159,784.5,1.121,NA,NA,239.6,0.6226
182.9,0.5333,NA,NA,NA,NA,201100000,1.569,2020,1.056,NA,NA,255,0.5993
87.42,0.5119,NA,NA,NA,NA,25570000,1.921,1319,0.7149,NA,NA,277.3,0.6303
205.9,0.5045,NA,NA,NA,NA,343400000,0.9905,2590,1.29,NA,NA,397.1,0.7065
226.3,0.5502,NA,NA,NA,NA,24450000,0.7405,2339,0.5576,NA,NA,223.6,0.7442
197.1,0.5264,NA,NA,NA,NA,103500,0.8663,2131,1.02,NA,NA,329.8,0.7404
101.8,0.5016,NA,NA,NA,NA,1234000,0.978,2519,0.6292,NA,NA,217.9,0.5784
91.31,0.5419,NA,NA,NA,NA,342400000,1.71,1676,0.5416,NA,NA,303.4,0.6432
172.5,0.5039,NA,NA,NA,NA,28990000,1.752,2330,0.584,NA,NA,221,0.9412
127.3,0.5075,NA,NA,NA,NA,54230000,1.843,5600,0.5531,NA,NA,338.3,0.9136
134.8,0.7741,NA,NA,NA,NA,8.40E+09,1.034,7837,0.5154,NA,NA,297.2,0.7452
82.1,0.5899,NA,NA,NA,NA,2446000,0.5171,7837,0.5154,NA,NA,430.5,0.5272
143.7,0.5031,NA,NA,NA,NA,1977000,0.6432,172100,0.7561,NA,NA,342.7,0.6862
163.7,0.5222,NA,NA,NA,NA,5015000,1.155,101300,1.129,NA,NA,411.2,0.6921
