Kmax,Ku,n,halfmax,Vhalf,slope
0.5769,0.0004895,2,5741,-15.34,0.0001005
0.7911,0.005143,1.23,630.1,-4.331,0.001256
0.713,0.001875,1.478,1455,-69.6,0.00049
1272000,0.000526,0.9598,584200000,-4.265,0.002177
0.7281,0.002589,2,7220,-192.8,0.0001008
0.6418,0.001846,1.671,1607,-83.42,0.0003994
2.213,0.0002332,1.24,2518,-1,0.0008789
1.964,0.0001906,1.143,1568,-4.208,0.001253
1.827,0.000189,1.13,1318,-2.02,0.001386
956600,0.0009238,0.575,52610000,-2.033,0.01818
1.234,0.001,1.421,1753,-80.81,0.0007039
4.117,3.221e-05,0.7605,271.3,-170.7,0.01518
140800,0.000506,0.9141,45060000,-4.948,0.003125
31860,0.001238,0.6007,1937000,-3.308,0.01645
1.627,0.001036,1.075,605.1,-85.67,0.002689
573900,0.0005571,0.8091,100200000,-1,0.005728
4.277,0.0006523,0.8508,1030,-6.346,0.004152
1061000,0.0005277,1.029,557700000,-14.71,0.001902
2.046,0.0007209,0.7873,248.2,-2.118,0.008243
151500,0.0001463,0.6709,11730000,-10.07,0.01292
1.287,0.002561,0.5603,43.11,-20.72,0.02985
3328000,0.000633,0.7904,484300000,-64.35,0.006872
714200,0.0006616,0.6911,54980000,-15.21,0.01299
0.7543,0.001846,1.327,695.4,-63.64,0.001085
1663000,0.0006161,0.8591,371300000,-68.97,0.004479
408500,0.000875,0.667,37010000,-7.646,0.01104
93780,0.0001577,0.6817,7727000,-9.267,0.01214
7.794,0.0006565,0.7124,825.3,-6.952,0.009444
0.5401,0.000657,1.472,557.5,-1,0.0009688
551900,0.0007143,0.6132,36820000,-4.206,0.01499
1025000,0.0006911,0.8207,190700000,-17.81,0.005375
730000,0.0005352,1.131,718300000,-12.52,0.001016
443200,0.0001646,0.6758,36350000,-5.439,0.01219
823400,0.0005851,0.99,4.79e+08,-2.124,0.001719
0.8913,0.004393,1.088,310.8,-20.27,0.002868
6.71,0.0001872,0.8725,1747,-3.949,0.003841
519800,0.0006798,0.7498,78120000,-13.58,0.006654
1.215,0.0009631,1.443,2071,-77.79,0.0005867
0.7506,0.002096,2,11460,-75.3,6.55e-05
15.19,0.000686,0.7139,1734,-7.131,0.00876
0.9252,0.01037,0.805,97.93,-1,0.009448
3.108,0.003377,0.5,102,-8.706,0.03047
336000,0.0005733,0.8374,68880000,-1.552,0.004878
77800,0.0005877,1.094,88980000,-2.355,0.0008744
0.6437,0.0008762,1.991,6877,-9.194,9.36e-05
0.6594,0.00121,2,11400,-3.323,5.784e-05
0.7144,0.001725,0.9733,101.5,-9.242,0.007038
2.105,0.004217,0.5003,60.93,-63.92,0.03455
1.373,0.0008859,1.239,1086,-77.97,0.001264
181600,0.0006322,0.8981,57030000,-1.281,0.003184
1.557,0.0006759,1.134,1181,-5.745,0.001318
2011000,0.0001736,0.7808,325100000,-8.412,0.006186
276000,0.0004813,1.13,254300000,-69.13,0.001085
3178000,0.000519,0.833,644500000,-4.009,0.004931
55360,0.0001739,0.7626,7812000,-7.897,0.007087
2256000,0.0007006,0.6792,228900000,-5.336,0.009856
119900,0.001233,0.6065,7870000,-1.486,0.01524
0.9862,0.0001487,1.903,14470,-4.03,6.815e-05
2.753,0.001207,0.6937,167.2,-75.76,0.01647
1.42,0.001191,1.251,1204,-82.83,0.001179
0.7818,0.002728,2,11600,-71.29,6.74e-05
0.5824,0.0009817,2,9526,-6.307,6.114e-05
520200,0.0005081,0.8465,108100000,-4.759,0.004812
0.9728,0.002859,0.6711,59.97,-3.929,0.01622
134700,0.0005609,1.096,106400000,-9.284,0.001266
3.739,0.2003,0.5331,137.2,-64.58,0.02725
144100,0.0001598,0.7713,21990000,-9.647,0.006553
0.6812,0.001571,2,10240,-67.74,6.652e-05
1.467,0.0011,1.219,989,-88.87,0.001483
1.312,0.0006782,1.213,1120,-6.271,0.001171
0.8713,0.01088,1.535,2266,-76.75,0.0003845
452800,0.001083,0.6177,30590000,-4.858,0.0148
43230,0.0009984,0.6899,4006000,-88.01,0.01079
21.54,0.0005479,0.9214,6848,-3.353,0.003145
7.922,0.0006659,0.646,572.9,-3.886,0.01383
0.6307,0.001249,2,8262,-68.84,7.634e-05
0.8002,0.003253,1.58,1812,-56.49,0.0004416
1484000,0.0007546,0.6885,1.58e+08,-7.847,0.009392
0.6448,0.001309,1.279,308.7,-3.949,0.002089
3.125,3.47e-05,0.9322,541.7,-140.5,0.005769
2.394,0.001006,0.858,502,-2.661,0.004769
23580,0.000167,0.8533,5887000,-11.51,0.004005
4519000,2.993e-05,0.5629,127700000,-143,0.03539
1.167,3.576e-05,2,8611,-136.3,0.0001355
198600,0.000194,0.7773,34040000,-2.673,0.005834
442800,0.0001661,0.8225,96470000,-8.099,0.00459
952400,0.0006904,0.6522,79010000,-8.608,0.01205
0.8727,0.002011,0.9009,152.5,-18.89,0.005723
105000,0.0002027,0.6725,8968000,-1.52,0.01171
2138000,0.001255,0.5537,87060000,-79.49,0.02456
0.7575,0.003284,2,13420,-83.18,5.645e-05
3.212,3.025e-05,0.9825,780.5,-139.4,0.004115
79060,0.000608,0.9584,36140000,-1.849,0.002188
313500,0.0006147,0.8063,53710000,-1.003,0.005837
8158,0.001332,0.561,323500,-80.65,0.02522
170100,0.000196,0.685,16370000,-1.001,0.01039
1246000,0.0005517,0.8826,346600000,-2.963,0.003595
198600,0.000194,0.7773,34040000,-2.673,0.005834
0.8309,0.005236,0.965,145.5,-3.26,0.005711
1194000,0.0006545,0.6309,88860000,-5.959,0.01344
2.569,0.000763,0.8501,474.8,-6.921,0.005411
0.994,0.001716,0.5199,30.43,-6.307,0.03267
3.166,0.0001945,0.8583,616.4,-1.526,0.005136
1231000,0.001023,0.6518,108400000,-5.095,0.01136
0.5373,0.0006627,2,4407,-11.7,0.0001219
1.119,0.008126,0.8888,177.2,-64.68,0.006315
0.8727,0.002011,0.9009,152.5,-18.89,0.005723
1512000,0.0005219,0.955,632400000,-8.377,0.002391
1.3,3.288e-05,2,12310,-134.9,0.0001056
862300,0.00112,0.518,26480000,-79.07,0.03256
1.264,0.0006889,1.227,1229,-4.009,0.001028
5.131,0.001075,0.8225,887.1,-88.41,0.005784
54440,0.000176,0.7304,6427000,-5.7,0.008471
0.6812,0.001571,2,10240,-67.74,6.652e-05
5.484,0.0001852,0.931,1946,-5.368,0.002818
3.344,2.856e-05,0.7205,136.4,-163.1,0.02452
1545000,0.0007484,0.5811,85730000,-3.466,0.01802
523100,0.0008236,0.5604,24540000,-3.965,0.02132
4.072,0.0009612,0.655,282,-1.601,0.01444
3.154,0.01148,0.5121,92.91,-69.74,0.03395
1.026,0.004867,0.7468,73.55,-6.978,0.01395
311900,0.0005738,0.9092,91860000,-69.37,0.003395
1.984,8.089e-05,0.9539,398.6,-5.112,0.004977
0.6881,0.002249,2,12740,-68.51,5.401e-05
1452000,0.0005554,0.9842,811100000,-4.55,0.00179
1159000,0.0007456,0.5611,57200000,-3.827,0.02026
451600,0.001298,0.5372,15650000,-77.68,0.02886
3.077,3.077e-05,0.7893,185,-146.5,0.01663
0.627,0.001047,1.596,1774,-5.127,0.0003534
1.573,0.0009311,1.055,499.6,-82.92,0.003149
1444000,0.0006097,0.7864,184800000,-68.45,0.007814
302900,0.00086,0.5838,16460000,-3.185,0.0184
457800,0.0001569,0.7478,58520000,-9.611,0.007823
0.9108,0.004692,1.353,946.1,-82.18,0.0009627
1470000,0.0005422,0.8739,375600000,-4.438,0.003914
2.279,0.0006438,0.8049,317.1,-3.573,0.007187
163800,0.001065,0.5978,8276000,-84.97,0.01979
0.6954,0.001907,2,9967,-77.47,6.977e-05
560900,0.0005592,0.9088,187600000,-1.558,0.00299
1545000,0.0007484,0.5811,85730000,-3.466,0.01802
5.529,0.5084,0.5007,173.4,-68.83,0.03189
0.689,0.003394,0.855,76.57,-9.588,0.008998
2126000,0.0005955,0.7871,278200000,-66.04,0.007642
786200,0.0001834,0.7554,1.13e+08,-5.11,0.006958
724200,0.0005559,1.07,493800000,-16.54,0.001467
0.7685,0.002307,1.093,329.9,-11.38,0.002329
1.832,0.0003668,1.087,815.3,-1,0.002247
13.5,0.0008031,0.6857,1311,-5.033,0.0103
286600,0.0001665,0.7754,49280000,-5.328,0.005816
445600,0.0005679,0.9221,161200000,-2.885,0.002764
1.039,0.008216,0.9213,165.2,-137.4,0.006289
0.657,0.001836,2,14000,-2.596,4.693e-05
1088000,0.0005277,1.072,736800000,-14.18,0.001477
2.273,0.001126,0.8344,290.3,-80.63,0.00783
932500,0.0005364,0.8451,2.02e+08,-3.151,0.004616
232400,0.0006012,0.8756,53860000,-69.21,0.004315
1.316,0.0007265,1.293,1971,-6.581,0.0006677
0.7799,0.002225,1.139,330.8,-6.16,0.002358
0.6941,0.001421,2,8094,-77.04,8.575e-05
12.6,0.0005846,0.998,5782,-68.57,0.002179
165200,0.0001789,0.714,18380000,-4.248,0.008988
1.823,2.875e-05,1.265,852.4,-145.2,0.002139
1178000,0.0005255,1.067,772900000,-14.41,0.001524
0.7904,0.004742,1.376,764.6,-77.65,0.001034
1022000,0.0008652,0.6709,98020000,-5.418,0.01043
158000,0.000203,0.8064,29730000,-10.03,0.005314
3.188,3.234e-05,0.9877,799.2,-165.9,0.003989
618400,0.0006347,0.761,74870000,-14.27,0.00826
427700,0.0001588,0.7154,45630000,-6.985,0.009373
0.8022,0.01153,1.894,9322,-71.94,8.605e-05
2.586,0.001374,0.81,290.8,-90.42,0.008893
1.54,0.000782,1.082,815,-6.085,0.00189
0.5408,0.0006498,2,4284,-12.95,0.0001262
1.065,0.006915,0.8943,150.1,-142,0.007095
3.385,0.0001809,0.8143,469,-3.909,0.007217
1.119,0.008126,0.8888,177.2,-64.68,0.006315
547200,0.0005424,0.8041,91410000,-1.003,0.005986
809200,0.0006032,0.8565,195800000,-1.978,0.004133
4489000,0.0006365,0.7541,487900000,-68.93,0.009201
610900,0.0007176,0.6651,57470000,-5.496,0.01063
1.562,0.5957,0.6839,78.39,-84.22,0.01993
2.094,0.0009998,0.8295,249.9,-77.62,0.008379
1074000,0.0004704,1.012,463600000,-64.33,0.002317
2.77,0.00081,0.8484,482.6,-13.32,0.00574
1.322,3.433e-05,1.454,892.8,-144.9,0.001481
1588000,0.0005816,0.9858,896400000,-2.282,0.001772
1130000,0.0004813,0.9301,414200000,-5.575,0.002728
80.58,0.0002318,0.7222,7403,-1,0.01088
1520000,0.0004906,0.9,454900000,-6.4,0.003341
203300,0.0004875,0.9563,89510000,-3.806,0.002271
0.6853,0.001784,2,7450,-82.68,9.199e-05
2673000,0.000797,0.6986,307100000,-6.976,0.008704
1430000,0.0004755,1.076,907700000,-68.82,0.001575
723600,0.0004556,1.158,770200000,-67.04,0.0009395
176900,0.000822,0.5334,7216000,-1,0.02451
1061000,2.898e-05,0.5156,22270000,-151.8,0.04764
4.614,0.0007986,0.8329,1011,-6.212,0.004564
12.58,0.0008758,0.7144,1428,-6.85,0.00881
2.273,0.001126,0.8344,290.3,-80.63,0.00783
92360,0.000165,0.7194,9584000,-9.77,0.009637
1.819,0.001206,0.8088,163.9,-73.91,0.0111
729500,0.0006969,0.7613,122300000,-9.305,0.005965
861900,0.0006098,0.9232,278900000,-66.78,0.00309
2.357,0.0009794,0.7811,225,-78.07,0.01048
1.73,0.000694,1.106,1036,-15.06,0.00167
0.5806,0.0007713,2,5848,-4.306,9.928e-05
1.722,0.001037,0.9322,284.1,-81.87,0.006061
774100,0.0001612,0.799,138300000,-11.15,0.005597
310300,0.0001902,0.7944,58170000,-4.637,0.005334
1980000,0.0005869,0.9107,678300000,-2.884,0.002919
946100,0.0006275,0.7659,113600000,-65.86,0.008328
115800,0.0001481,0.7154,11130000,-16.4,0.0104
75290,3.441e-05,0.6916,5315000,-179.3,0.01417
0.67,0.001673,2,6116,-81.46,0.0001095
798900,0.000488,1.149,819700000,-68.14,0.0009746
5.213,0.0006327,1.085,3196,-73.31,0.001631
5.746,0.01035,0.5,213.3,-8.243,0.02694
1.911,0.0008352,0.9194,352.3,-82.44,0.005424
3.188,3.234e-05,0.9877,799.2,-165.9,0.003989
5.251,0.0006356,0.8192,1032,-9.324,0.005088
2.441,0.001004,0.8617,401.4,-78.8,0.006081
1.531,0.2058,0.651,91.67,-8.498,0.0167
163600,0.001012,0.7114,20840000,-4.484,0.00785
814800,0.000649,0.7903,112500000,-69,0.007243
1152000,0.0007056,0.8371,215200000,-74.38,0.005353
78580,0.0008599,0.5781,3960000,-5.261,0.01984
272900,0.0008206,0.7069,30040000,-17.79,0.009085
3.526,0.001097,0.6472,183.6,-73.05,0.0192
162200,0.0007534,0.786,3e+07,-26.67,0.005407
0.8536,0.0003854,1.752,5991,-2.948,0.0001425
6.265,0.001118,0.647,361.9,-82.72,0.01731
959100,0.000522,0.8054,167500000,-2.452,0.005726
321300,0.0005913,0.9248,101800000,-72.84,0.003156
457800,0.0001569,0.7478,58520000,-9.611,0.007823
3.243,0.00468,0.5,109,-7.741,0.02975
0.605,0.0009782,2,11780,-2.598,5.136e-05
0.6983,0.002971,0.9983,128.3,-4.088,0.005443
928500,0.0005933,0.9319,316900000,-71.93,0.00293
0.8439,0.003557,0.838,89.77,-1,0.009401
424100,0.0005528,1.224,791500000,-14.57,0.0005358
0.6076,0.001021,1.641,1687,-7.291,0.0003602
1.26,3.206e-05,2,8376,-126.7,0.0001504
0.9508,0.003832,0.6593,47.1,-68.03,0.02019
427600,0.0005689,1.048,359500000,-2.613,0.001189
523600,0.0001579,0.7671,77170000,-10.2,0.006785
1.178,0.0006423,1.231,1099,-2.475,0.001072
144100,0.0001598,0.7713,21990000,-9.647,0.006553
0.9733,0.01151,1.224,803.9,-72.58,0.001211
13670,0.001328,0.5423,489800,-77.54,0.02791
0.6587,0.001834,0.9479,101.4,-1.444,0.006496
1069000,0.0005665,0.9194,367700000,-7.616,0.002907
1038000,0.0005854,1.075,738600000,-8.734,0.001405
112900,0.0008561,0.588,6543000,-1.507,0.01726
2.642,0.0002036,0.9495,855.8,-1.816,0.003087
1.557,0.0006759,1.134,1181,-5.745,0.001318
19.62,0.0002124,0.7437,2606,-1,0.007529
365300,0.001036,0.6203,25890000,-3.2,0.01411
2748000,0.0006499,0.8209,454700000,-70.26,0.006044
0.63,0.001586,1.069,146.7,-1,0.004294
0.6408,0.0007893,2,11000,-17.24,5.825e-05
33300,0.0001825,0.769,5134000,-5.045,0.006486
1.872,0.007836,0.6873,136.4,-72.28,0.01372
1262000,0.0007333,0.7645,166200000,-13.34,0.007593
892100,0.0005885,0.8377,160500000,-69.44,0.005558
0.8913,0.004393,1.088,310.8,-20.27,0.002868
914500,0.0005404,1.066,597900000,-11.38,0.00153
3.422,0.0007851,0.647,217.4,-1,0.01574
0.7636,0.004999,2,18290,-68.31,4.175e-05
1899000,0.0005343,0.7839,275900000,-2.639,0.006883
2.964,0.0001983,0.874,626.4,-1.229,0.004732
138400,0.001015,0.5585,6582000,-1.513,0.02103
835600,0.001122,0.6212,58340000,-5.799,0.01432
1379000,0.000729,0.6623,123400000,-7.601,0.01118
1.665,0.001211,0.9541,306.6,-81.5,0.005431
458900,0.0005813,0.9013,126200000,-71.2,0.003636
11.55,0.001016,0.6564,786.1,-80.56,0.01469
16.3,3.339e-05,0.6532,772.7,-163.5,0.02109
0.7501,0.002608,1.591,1806,-71.17,0.0004153
946100,0.0006275,0.7659,113600000,-65.86,0.008328
6.41,0.0009467,0.6487,477,-1,0.01344
0.6141,0.001142,2,11010,-10.25,5.578e-05
722000,0.0005905,0.8682,177100000,-2.573,0.004077
0.6566,0.001762,1.665,2691,-6.33,0.000244
2.155,0.000641,0.9094,529.5,-7.263,0.00407
0.7572,0.002496,1.541,1449,-71.39,0.0005226
1246000,0.0005517,0.8826,346600000,-2.963,0.003595
0.8913,0.004393,1.088,310.8,-20.27,0.002868
0.6848,0.001553,1.136,299.3,-64.97,0.002288
967400,0.0005805,1.066,650200000,-9.019,0.001488
2143000,0.0005205,0.9338,820900000,-6.106,0.002611
2.43,0.0006261,0.9763,861.5,-27.82,0.002821
2.24,0.0007499,0.9797,878.5,-8.37,0.00255
814800,0.000649,0.7903,112500000,-69,0.007243
0.7203,0.001897,1.021,139.4,-7.009,0.005167
495900,0.0007626,0.5418,21340000,-2.053,0.02324
126800,0.0009795,0.5549,5850000,-1.852,0.02168
23.15,0.0001715,0.7323,2569,-5.886,0.009011
144100,0.0001598,0.7713,21990000,-9.647,0.006553
1463000,0.0006486,0.7893,207300000,-67.18,0.007057
528000,0.0005462,0.8984,160400000,-2.774,0.003292
1272000,0.000526,0.9598,584200000,-4.265,0.002177
2.25,0.001012,0.8772,518.8,-2.452,0.004337
37030,0.0001834,0.6338,2366000,-2.981,0.01565
0.7707,0.001525,1.41,1134,-24.45,0.0006796
1373000,0.0005605,0.8723,378300000,-2.604,0.003629
0.6648,0.0009037,1.899,4324,-64.23,0.0001537
1311000,0.0005441,0.7679,174800000,-2.703,0.0075
7.296,3.544e-05,0.7533,600.7,-159.1,0.01215
281300,0.001397,0.5709,12080000,-82.3,0.02329
6.843,0.0001736,0.8675,1575,-8.799,0.004345
962900,0.0005991,0.8152,151400000,-71.56,0.00636
9.197,0.0008118,0.6961,892.3,-7.13,0.01031
2.535,0.0006922,0.8133,398.7,-3.468,0.006358
847200,0.001031,0.643,63940000,-16.18,0.01325
809200,0.0006032,0.8565,195800000,-1.978,0.004133
2.532,0.0009811,0.8444,472.8,-4.653,0.005355
89210,0.0006179,0.701,10210000,-7.501,0.008738
0.7482,0.00271,1.313,656.2,-61.21,0.00114
1.642,0.0007562,0.9393,400.8,-3.43,0.004097
484900,0.000561,0.8502,97790000,-70.49,0.004959
707900,0.000525,1.154,838800000,-20.32,0.0008439
2.394,0.001006,0.858,502,-2.661,0.004769
0.691,0.002274,1.359,724.8,-2.5,0.0009534
317800,0.0005924,0.8474,64120000,-66.65,0.004956
1.654,0.0008356,1.128,931.2,-84.34,0.001776
2856000,0.0006356,0.7148,236400000,-65.31,0.01208
1650000,0.0007627,0.6835,164900000,-10.74,0.01001
0.773,0.003154,1.69,3681,-65.22,0.00021
12.16,0.0008108,0.6943,1288,-3.089,0.009441
0.6962,0.001957,2,9523,-75.97,7.311e-05
0.9917,0.0001548,1.5,2009,-1.907,0.0004936
2.565,0.001162,0.8152,293.7,-90.41,0.008733
1.288,2.783e-05,2,10790,-96.47,0.0001194
1.119,0.008126,0.8888,177.2,-64.68,0.006315
1.119,0.008126,0.8888,177.2,-64.68,0.006315
2.749,0.001183,0.8116,345.5,-81.18,0.007957
1.102,0.0001535,1.076,271.4,-1.868,0.00406
0.9704,0.004876,0.8257,97.68,-6.671,0.009934
119900,0.001233,0.6065,7870000,-1.486,0.01524
5842000,0.0006599,0.7256,547100000,-63.31,0.01068
0.6076,0.0008933,2,9080,-15.89,6.692e-05
0.6689,0.00111,2,6240,-73.91,0.0001072
1.543,0.0009128,1.081,589.7,-79.9,0.002617
1436000,0.0001922,0.7577,218200000,-3.162,0.006581
1663000,0.0006161,0.8591,371300000,-68.97,0.004479
1.066,0.004472,0.7234,68.47,-7.745,0.01557
644600,0.00101,0.6024,42350000,-1.133,0.01522
1.653,0.0009717,1.076,690.7,-80.27,0.002393
8.35,0.0008826,0.7348,1045,-6.539,0.00799
900700,0.0005546,1.1,758400000,-13.24,0.001188
7.57,0.2455,0.5008,274.7,-12.51,0.02756
51430,0.0006487,0.7145,4628000,-9.942,0.01111
0.6574,0.002165,1.177,250.5,-2.648,0.002624
308700,0.0001539,0.6377,18560000,-9.345,0.01663
513400,0.0001592,0.7697,81110000,-8.178,0.00633
0.6802,0.001179,0.9865,116.3,-4.18,0.005849
697700,0.000577,1.015,459400000,-4.226,0.001519
2.196,0.0005971,1.05,1327,-10.24,0.001655
11.72,0.5143,0.5,393.8,-72.96,0.02976
2748000,0.0006499,0.8209,454700000,-70.26,0.006044
902000,0.0006218,0.7876,121900000,-68.18,0.0074
1.483,0.002569,0.5659,55.06,-4.993,0.02693
1.799,0.02506,0.6059,87.66,-10.28,0.02052
1.223,0.0008241,1.384,3594,-2.165,0.0003403
3.319,0.0001856,0.8535,598.9,-3.446,0.005542
761300,0.001076,0.605,49740000,-3.257,0.01531
1.673,0.00116,0.9575,331.9,-78.68,0.005041
789800,0.0006869,0.756,94420000,-11.47,0.008365
1.856,0.0003987,1.073,766.9,-1,0.00242
1.574,0.002343,0.5114,41.82,-62.3,0.03764
9019000,0.001205,0.6308,678200000,-4.985,0.0133
1.632,0.0006459,1.156,1398,-9.955,0.001167
2.24,0.0007499,0.9797,878.5,-8.37,0.00255
2867000,0.0006809,0.7681,341900000,-66.5,0.008385
2.146,0.0007622,0.9976,924,-7.975,0.002323
244200,0.0007896,0.6444,20210000,-3.788,0.01208
0.6192,0.001056,1.869,3783,-66.96,0.0001637
24.98,0.0008963,0.5053,682.7,-74.41,0.03659
111400,0.0001602,0.6993,10540000,-9.333,0.01057
0.7632,0.00363,0.9121,71.64,-86.21,0.01065
526400,0.0005921,0.9266,173400000,-72.05,0.003036
0.802,0.006503,1.909,9871,-72.21,8.125e-05
1.635,0.002599,0.5,51.02,-5.515,0.03205
14.6,0.0007924,0.6767,1291,-7.577,0.01131
2.316,0.001083,0.9132,490.1,-85.53,0.004726
3.974,0.0008188,0.6258,221,-2.292,0.01798
1647000,0.0006297,0.7872,254100000,-1.001,0.006482
1.386,0.00104,1.119,513.9,-76.74,0.002697
27.06,0.0008549,0.694,2784,-7.27,0.00972
1.65,0.0007644,0.9488,400.5,-5.27,0.00412
734700,0.0005635,0.8248,137500000,-3.298,0.005343
1.901,0.0004053,1.093,926,-1,0.002053
1.355,0.0008925,1.262,1195,-77.78,0.001134
1647000,0.0006297,0.7872,254100000,-1.001,0.006482
31860,0.001238,0.6007,1937000,-3.308,0.01645
268200,0.001157,0.6213,17350000,-10.48,0.01546
336000,0.0005733,0.8374,68880000,-1.552,0.004878
42910,0.0001563,0.5861,1978000,-4.399,0.02169
35170,0.0001725,0.7269,4016000,-6.32,0.008757
1.059,0.6364,1.108,335.2,-116,0.003159
0.97,0.8129,1.314,691.8,-91.36,0.001402
7.57,0.2455,0.5008,274.7,-12.51,0.02756
1173,2.582e-05,0.5457,28440,-139.5,0.04124
1436000,0.0001922,0.7577,218200000,-3.162,0.006581
0.9529,0.01951,0.9262,137.8,-11.93,0.006915
54080,0.001204,0.6225,3191000,-88.03,0.01695
0.761,0.00444,1.529,1371,-72.68,0.0005551
0.9153,0.0004036,1.241,500.7,-2.643,0.001828
78.15,0.0007044,0.8115,12670,-15.34,0.006168
2.315,0.0007973,0.7934,301.7,-3.591,0.007673
0.5741,0.001492,1.221,226.1,-4.153,0.002539
0.6565,0.001312,2,6277,-91.48,0.0001046
663200,0.001268,0.6426,56280000,-2.601,0.01178
3617000,0.0006878,0.7074,324800000,-11.36,0.01114
2492,3.516e-05,0.6469,125600,-159.8,0.01984
0.7687,0.001566,0.9804,139.5,-64.46,0.00551
110000,0.0005801,0.9151,36690000,-3.169,0.002998
0.6099,0.0007634,2,9815,-3.231,6.214e-05
1.723,0.0009991,0.9378,308.6,-79.12,0.005583
3.28,0.0004137,0.8501,528.7,-1,0.006204
2.577,3.025e-05,0.9144,294.4,-169.1,0.008753
112900,0.0008561,0.588,6543000,-1.507,0.01726
770100,0.001049,0.6132,50210000,-5.249,0.01534
2.577,3.025e-05,0.9144,294.4,-169.1,0.008753
623900,0.0008218,0.5652,31410000,-2.069,0.01986
0.7694,0.002273,1.24,544.8,-4.976,0.001412
0.9175,0.002547,0.9545,191.9,-10.22,0.004781
255700,0.0001928,0.6796,22130000,-3.94,0.01155
505600,0.0001524,0.7619,69170000,-15.6,0.00731
0.6236,0.00124,0.8912,75.43,-4.85,0.008267
2.24,0.0007499,0.9797,878.5,-8.37,0.00255
3.584,3.173e-05,0.8017,283.5,-154.3,0.01264
1.065,0.006915,0.8943,150.1,-142,0.007095
1.829,2.406e-05,1.488,1978,-157.2,0.0009247
1551000,0.001078,0.6486,122100000,-14.75,0.0127
18.31,0.0001739,0.7687,2566,-5.666,0.007136
0.7594,0.003417,1.053,281,-7.635,0.002702
2.369,0.001006,0.8074,251.4,-83.83,0.009423
1.261,0.002627,0.5,42.18,-5.284,0.0299
0.8309,0.004611,1.084,332.6,-5.358,0.002498
3.077,0.009338,0.5,102.4,-62.56,0.03005
1501000,0.0006003,0.8707,336400000,-69.4,0.004462
3238000,0.0005297,0.8569,763200000,-5.516,0.004243
7.495,0.0009072,0.7469,1043,-4.249,0.007186
3.079,0.001188,0.6672,166.5,-75.95,0.01849
1.577,0.0009074,1.058,541.3,-80.11,0.002913
362300,0.0006803,0.8222,59710000,-66.52,0.006068
1.023,0.004702,0.6273,54.64,-1.912,0.01872
0.5914,0.0007265,2,5626,-8.789,0.0001051
1942000,0.0006523,0.82,363500000,-1.914,0.005343
1.557,0.0006084,1.133,1133,-7.888,0.001374
3176000,0.0005778,0.8582,813500000,-2.618,0.003904
1522000,0.0005869,0.7647,192600000,-2.249,0.007902
583600,0.0009605,0.5792,33200000,-1.705,0.01758
2.437,0.0001781,1.08,1613,-3.915,0.001511
1.719,0.001066,0.7938,130.2,-73.75,0.0132
1076000,0.0006159,0.8286,1.86e+08,-65.47,0.005785
0.7658,0.002577,1.165,368.9,-5.611,0.002076
1.541,0.000788,0.9773,455.2,-2.881,0.003385
1.766,0.001113,1.158,1299,-90.01,0.00136
4.74,0.0007294,0.7921,787.6,-6.923,0.006018
2.409,3.025e-05,0.9222,257.9,-178.3,0.009341
5563000,0.0001927,0.6461,397300000,-2.628,0.014
0.7373,0.002609,1.498,1403,-6.297,0.0005255
1.65,0.0007644,0.9488,400.5,-5.27,0.00412
5.788,0.001076,0.6926,443.5,-82.77,0.01305
1.148,0.006465,0.8981,163,-77.38,0.007043
720400,0.000507,0.7964,117700000,-2.858,0.006121
822700,0.0005936,0.9467,314700000,-70.14,0.002614
1.53,0.0006848,0.9258,334.2,-2.065,0.004578
3.779,0.01398,0.5,122.7,-12.32,0.0308
2.634,0.0001766,1.151,2702,-7.888,0.0009748
1652000,0.0006249,0.8418,370500000,-1.967,0.004459
1499000,0.0005235,0.8383,315600000,-3.821,0.00475
1.261,0.8042,0.9056,187,-170.8,0.006743
1.828,0.0004371,1.175,1415,-1,0.001292
2049000,0.0001726,0.7072,208600000,-6.748,0.009823
2.225,0.0002459,1.237,2491,-1,0.0008932
225100,0.0001445,0.6547,15400000,-9.692,0.01462
941600,0.0006668,0.7353,90630000,-66.15,0.01039
201800,0.00115,0.5057,5658000,-77.65,0.03567
0.7325,0.002754,1.695,2218,-77.45,0.0003303
445600,0.0005679,0.9221,161200000,-2.885,0.002764
353500,0.0001864,0.6744,29190000,-4.64,0.01211
0.9117,0.00372,1.13,402.5,-147.6,0.002265
248700,0.0008921,0.6824,26830000,-3.096,0.009269
2.527,0.001202,0.8375,357.5,-81,0.007069
125400,0.0001601,0.7185,14120000,-7.65,0.008881
536100,0.0005623,0.8898,160600000,-1.8,0.003338
22910,0.001258,0.5516,895100,-74.5,0.02559
290100,0.0006428,0.7232,37390000,-10.27,0.007759
2.398,0.0007711,0.9724,863.9,-15.37,0.002776
0.7608,0.005947,1.431,1280,-5.817,0.0005944
413600,0.0006675,0.6471,32770000,-7.506,0.01262
3011000,0.0008601,0.6113,199200000,-4.764,0.01512
2.618,0.0007544,0.8438,491.6,-4.937,0.005325
2123000,0.0005531,0.7981,3.51e+08,-1.065,0.006048
47800,0.0007664,0.5603,2291000,-1.775,0.02086
15480,0.001576,0.5601,613400,-80.62,0.02524
4782000,0.0005603,0.8579,955100000,-72.6,0.005007
750300,0.0004657,1.14,745300000,-67.42,0.001007
0.7562,0.001568,1.544,2254,-13.42,0.0003355
