ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
4620,0.6732,NA,NA,NA,NA,8960000,0.5216,237900,0.5143,NA,NA,22970,0.8162
7873,0.6218,NA,NA,NA,NA,1956000,1.555,16120,0.8154,NA,NA,26830,0.782
6171,0.6083,NA,NA,NA,NA,472000,1.527,25560,0.6978,NA,NA,10240,1.237
8546,0.668,NA,NA,NA,NA,15500000,0.7106,18140,0.6763,NA,NA,13770,1.029
6071,0.6562,NA,NA,NA,NA,886100000,0.5923,17000,0.792,NA,NA,35330,0.687
14230,0.5349,NA,NA,NA,NA,1.34E+09,1.182,98290,0.5822,NA,NA,21140,0.8397
11220,0.5682,NA,NA,NA,NA,42820000,1.523,134500,0.5896,NA,NA,27720,0.7719
8289,0.5415,NA,NA,NA,NA,349200,1.819,20460,0.7743,NA,NA,16210,0.9645
7991,0.5086,NA,NA,NA,NA,22450000,1.237,33800,0.7159,NA,NA,74480,0.5601
7170,0.5118,NA,NA,NA,NA,160200,1.964,54280,0.6819,NA,NA,63740,0.5588
7589,0.506,NA,NA,NA,NA,322500000,1.345,453300,0.5104,NA,NA,11140,1.212
8384,0.506,NA,NA,NA,NA,1084000,0.9625,115300,0.737,NA,NA,26240,0.7995
10500,0.5576,NA,NA,NA,NA,1.69E+09,0.5114,38620,0.5325,NA,NA,20480,0.8749
9389,0.5559,NA,NA,NA,NA,226800,1.639,27340,0.6908,NA,NA,12020,1.135
10910,0.5705,NA,NA,NA,NA,95110000,0.7829,28420,0.7107,NA,NA,10740,1.342
9404,0.5075,NA,NA,NA,NA,87310000,1.593,45130,0.739,NA,NA,22360,0.9777
10910,0.5166,NA,NA,NA,NA,199200000,1.347,92790,0.515,NA,NA,14850,0.9699
11680,0.5001,NA,NA,NA,NA,3.34E+09,1.539,54860,0.5239,NA,NA,20360,0.8598
10900,0.5317,NA,NA,NA,NA,368100,1.103,88580,0.5047,NA,NA,32620,0.7229
11120,0.514,NA,NA,NA,NA,122900000,0.9419,90290,0.522,NA,NA,19350,0.9199
8333,0.5821,NA,NA,NA,NA,880800000,1.191,42780,0.544,NA,NA,38770,0.715
6399,0.542,NA,NA,NA,NA,53110000,1.091,58940,0.5669,NA,NA,9479,1.255
8934,0.5658,NA,NA,NA,NA,94880000,0.8742,86210,0.6015,NA,NA,29730,0.8418
9516,0.6467,NA,NA,NA,NA,22750000,1.726,69950,0.6292,NA,NA,13270,0.891
7433,0.5886,NA,NA,NA,NA,46420000,1.037,48010,0.5689,NA,NA,28070,0.7439
6712,0.543,NA,NA,NA,NA,4.99E+09,1.156,54630,0.582,NA,NA,21310,0.9242
9649,0.5065,NA,NA,NA,NA,5515000,0.5733,64620,0.5369,NA,NA,42040,0.7205
7622,0.5355,NA,NA,NA,NA,1.04E+09,1.023,60120,0.5347,NA,NA,35040,0.8006
7706,0.5124,NA,NA,NA,NA,731300000,0.8754,80520,0.5103,NA,NA,37270,0.637
7092,0.5044,NA,NA,NA,NA,24740000,0.9066,92330,0.5064,NA,NA,23600,0.8313
9716,0.5023,NA,NA,NA,NA,10210000,1.708,90680,0.5193,NA,NA,41390,0.693
5618,0.5733,NA,NA,NA,NA,146700,1.011,141200,0.5066,NA,NA,18180,0.8646
8989,0.5013,NA,NA,NA,NA,461400000,1.524,59240,0.5508,NA,NA,34620,0.8362
8086,0.5121,NA,NA,NA,NA,628900000,1.355,55170,0.5131,NA,NA,37150,0.6586
10470,0.5225,NA,NA,NA,NA,86170000,0.7895,16100,0.759,NA,NA,17480,0.9143
9263,0.511,NA,NA,NA,NA,4.79E+09,0.8002,38530,0.5595,NA,NA,24100,0.8225
9451,0.5106,NA,NA,NA,NA,8726000,1.503,76890,0.5113,NA,NA,20720,1.007
8409,0.5334,NA,NA,NA,NA,224900,0.7233,28700,0.6002,NA,NA,68650,0.6229
9910,0.5407,NA,NA,NA,NA,569100,0.8533,64940,0.5506,NA,NA,6785,1.673
12420,0.5254,NA,NA,NA,NA,1869000,1.885,132200,0.5234,NA,NA,7479,1.624
12930,0.5031,NA,NA,NA,NA,539900,1.676,132600,0.5194,NA,NA,5778,1.77
8126,0.5793,NA,NA,NA,NA,6.53E+08,1.412,118500,0.5011,NA,NA,7469,1.761
4409,0.6777,NA,NA,NA,NA,7.64E+09,0.9321,101300,0.5028,NA,NA,14320,1.299
6234,0.5789,NA,NA,NA,NA,2.78E+09,1.272,18760,0.7957,NA,NA,12180,1.305
9516,0.5147,NA,NA,NA,NA,12720000,1.405,48160,0.5042,NA,NA,71750,0.6039
13540,0.5089,NA,NA,NA,NA,3486000,0.723,63070,0.5023,NA,NA,194400,0.5232
11910,0.5227,NA,NA,NA,NA,26350000,1.471,61050,0.5316,NA,NA,180800,0.5873
