Kmax,Ku,n,halfmax,Vhalf,slope
2.792,0.0006226,0.9379,690.7,-181.2,0.004042
1.158,0.0008243,1.265,1242,-167,0.0009324
2.235,8.441e-05,0.8433,277,-167,0.008069
3.33,8.591e-05,0.7635,303.5,-179.1,0.01097
0.7836,0.0004042,1.625,1535,-168.5,0.0005105
1.68,0.0005518,0.7694,141.9,-163.4,0.01184
1.199,0.0005563,0.8928,145.9,-180.9,0.008218
32650,0.0005336,0.6961,2685000,-175,0.01216
429500,0.0006086,0.7966,66150000,-189.4,0.006493
0.7705,0.0004846,1.193,288.1,-188.4,0.002674
1.198,0.0005432,0.8793,180.4,-182.8,0.006641
19.11,9.433e-05,0.6035,850.7,-156.5,0.02246
51.77,0.0008353,0.6837,4357,-177,0.01188
68.37,0.0006151,0.6339,4301,-180,0.0159
1.835,0.0006266,0.8778,310.6,-170.9,0.005908
3.881,0.0004437,0.7676,445.4,-90.29,0.008714
1.687,0.000571,0.8821,219.5,-175,0.007686
0.645,2.22e-05,2,240.9,-153.1,0.002677
1613,0.0001685,0.8406,241800,-154.8,0.006671
1.279,0.0003013,0.8601,157.1,-145.3,0.008141
21950,0.0005208,0.6862,1875000,-175.7,0.01171
0.9661,0.000474,0.8335,85.31,-160.7,0.01132
1.08,1.773e-05,2,7564,-150.1,0.0001428
0.9067,0.0005614,1.362,952,-166.6,0.0009524
1.03,0.0005444,1.069,271.9,-182.2,0.003788
21230,0.000197,0.7908,2406000,-152.1,0.008824
67080,0.0004416,0.5963,3394000,-175.2,0.01976
4.459,0.0009955,0.7172,397.6,-160.2,0.01121
0.7911,0.0004574,1.298,306.4,-176.4,0.002582
1.301,0.0005642,0.7702,83.65,-167.7,0.01555
1.501,0.0005039,0.9754,391.3,-182.5,0.003836
7.681,0.0002045,0.7028,444.7,-165.3,0.01727
0.834,0.0002448,1.164,237.7,-169.3,0.003509
10.04,0.000632,0.8111,1496,-173.2,0.006711
1.783,0.0005138,0.9514,456.7,-172.9,0.003904
4.982,0.0004603,0.664,278.1,-181.4,0.01791
11.96,0.0006218,0.8057,1748,-155.8,0.006842
0.6705,3.506e-05,2,286,-155.7,0.002344
2.737,0.000611,0.7929,334,-166.7,0.008195
11380,0.0007293,0.8807,3191000,-185.2,0.003566
2.74,0.0002032,0.9875,620.7,-175.6,0.004414
1.119,0.0005418,0.9903,215.8,-183.7,0.005185
0.6649,0.0004646,1.839,2859,-171.5,0.0002326
1.268,0.0005372,0.8535,172.7,-161.1,0.007342
0.7393,0.0004673,1.12,160.1,-164.8,0.004618
3.328,0.0006478,0.7272,293.7,-179.3,0.01133
1.018,0.0004466,0.8989,142.8,-163.3,0.007129
17610,0.0001557,0.6803,1487000,-168.8,0.01184
758600,0.0005489,0.8563,164800000,-180.2,0.004603
920400,0.0005253,0.6863,82390000,-167.4,0.01117
119500,8.049e-05,0.7602,14210000,-162,0.00841
1.343,9.315e-05,1.193,850.5,-147,0.001579
242400,0.001179,0.7841,38870000,-184.3,0.006236
2.231,0.0005122,0.8578,362,-159.7,0.006163
353400,0.0004902,0.6349,26010000,-163.4,0.01359
1.843,0.0001904,0.7928,188.3,-160.6,0.009788
1.082,0.0006161,1.376,1347,-181.6,0.0008033
0.9048,0.0003287,1.39,1415,-162.4,0.0006394
0.6896,3.262e-05,2,377.1,-162.8,0.001829
1.088,0.0002674,1.133,522.2,-148.2,0.002083
1.2,0.0003323,0.9296,221.2,-170,0.005425
280300,0.0006337,0.8016,49040000,-158.3,0.005716
914500,0.0006878,0.8135,172500000,-193.8,0.005301
1.073,0.0005455,0.942,206.5,-174.7,0.005196
0.8225,0.0005749,1.423,709,-177,0.00116
4.355,0.000574,0.6637,277.8,-172.6,0.01568
1.415,0.000648,1.062,586.9,-163.7,0.002411
1377,0.0009495,0.6437,93400,-180,0.01474
1.07,0.0006152,1.322,1408,-182.9,0.0007599
4.459,0.0009955,0.7172,397.6,-160.2,0.01121
1.687,0.000571,0.8821,219.5,-175,0.007686
1.598,0.0006152,0.926,327.7,-170,0.004876
1.409,0.0002269,0.8685,189.2,-145,0.007447
249200,0.0005582,0.6933,23340000,-187.6,0.01068
0.8816,9.184e-05,1.986,13300,-149.1,6.629e-05
1.076,0.0005607,0.9735,179.2,-174.4,0.006004
9.784,0.0004975,0.6092,500.7,-182.9,0.01954
5.356,0.0005564,0.8448,911.2,-169.5,0.005878
0.8548,0.0005621,1.5,1615,-173.8,0.0005293
0.7573,2.805e-05,2,405.2,-150.7,0.001869
452000,0.0006547,0.8127,84640000,-166.7,0.00534
1.998,0.0005978,0.894,387.2,-169.7,0.00516
1.776,0.0005267,0.8727,287.5,-179.7,0.006177
0.7226,0.0003406,1.464,526.8,-160.5,0.001372
1141,0.0001681,0.8428,173000,-146.4,0.006595
3609,0.0007836,0.6074,204300,-83.98,0.01767
1.508,0.0005143,0.9736,391.9,-176.6,0.003848
6.518,0.0001965,0.7455,470.5,-166.2,0.01385
2.1,0.0005517,0.7135,144.5,-171,0.01453
1.006,0.0005424,1.284,544.4,-195.5,0.001848
2.711,0.0005042,0.6977,189.3,-184.2,0.01432
1.083,0.0005272,0.967,173.3,-170.3,0.006249
7214000,0.0007201,0.7168,775400000,-176.9,0.009304
4.664,0.000695,0.9052,1105,-178.9,0.004221
6.274,0.0004944,0.8227,948.8,-196.3,0.006613
1031000,0.0005332,0.6871,88790000,-185.1,0.01161
1.298,0.0004728,1.091,428.7,-177,0.003028
1.495,0.0005035,0.9353,308,-176.7,0.004854
2.874,0.0005007,0.7288,244.8,-183.7,0.01174
63130,0.0002089,0.5932,3246000,-159.1,0.01945
4.835,0.0007819,0.7074,406.7,-169.5,0.01189
62170,0.0006198,0.787,9987000,-169.9,0.006225
32050,0.000571,0.6442,2485000,-180.2,0.0129
1.316,0.0005899,1.108,491.8,-184.3,0.002676
0.6532,0.0004305,1.637,911.6,-172.1,0.0007165
142800,0.0006451,0.7296,16390000,-182.7,0.008713
1.009,0.0005211,1.037,211.9,-181.4,0.004762
0.8057,0.0004662,1.408,614,-182.5,0.001312
0.7393,0.0004673,1.12,160.1,-164.8,0.004618
2.874,0.0005007,0.7288,244.8,-183.7,0.01174
0.6981,2.108e-05,2,259.9,-163.6,0.002686
1.097,0.0005231,1.274,1151,-179.3,0.0009531
1.274,0.0004937,0.8002,126.4,-174.2,0.01008
0.6644,0.0004702,2,6494,-176.1,0.0001023
43970,0.001059,0.6881,4007000,-173.3,0.01097
1.074,1.232e-05,1.983,3267,-177.3,0.0003287
0.7076,2.647e-05,2,296.6,-150.2,0.002386
4.008,4.042e-05,0.5,69.15,-171.7,0.05796
1.442,0.0005072,0.896,178.1,-185.5,0.008097
2.042,0.0004568,0.863,330.6,-173.5,0.006177
2.402,0.0005229,0.7998,293.2,-159.4,0.008192
225300,0.0004619,0.6019,11660000,-182.8,0.01932
13660,0.0005912,0.7363,1821000,-179.4,0.007501
0.7992,0.0003023,1.378,694.2,-173,0.001151
3.052,8.819e-05,0.7392,235.5,-172.1,0.01296
3.553,0.0005741,0.7191,300.6,-173.9,0.01182
1.064,0.0005324,0.8351,109.5,-184.7,0.009717
5.793,0.0001954,0.7558,434,-170.6,0.01335
0.8985,1.986e-05,1.999,2958,-131.5,0.0003038
67770,0.0006325,0.7718,11210000,-172,0.006045
1.333,0.0005145,1.081,579,-172,0.002302
6246,0.0006645,0.7506,707700,-179.1,0.008826
141600,7.757e-05,0.6938,11380000,-183.2,0.01244
211700,0.0005531,0.7256,20820000,-190.2,0.01017
13.59,0.0002236,0.8239,2581,-162.7,0.005265
1.214,0.0001966,0.8926,158.2,-161.6,0.007674
0.9022,0.0005068,1.01,107.7,-185.2,0.008377
6820,0.0006757,0.7505,772700,-191,0.008826
6820,0.0006757,0.7505,772700,-191,0.008826
1.162,0.0006395,0.8841,127.8,-163.9,0.009092
0.8674,0.0003046,1.058,166.2,-162,0.005219
1.863,0.0006147,0.8749,312.4,-168.2,0.005964
0.679,1.651e-05,2,187.5,-148.8,0.003621
1.129,0.0006204,0.955,178.3,-176.9,0.006332
2.964,0.0005537,0.9182,673.8,-188.6,0.004399
157500,0.0005767,0.6024,9569000,-177.5,0.01646
2.919,0.0005101,0.7275,248.4,-181.2,0.01175
0.7132,0.0004491,1.426,745.8,-170.7,0.0009563
1.252,0.0002701,0.8208,117.9,-160.8,0.01062
97850,0.0006911,0.825,19720000,-178.7,0.004962
6.429,0.0007378,0.6558,414.2,-169.4,0.01552
1.512,0.0005809,0.8919,189.6,-171.6,0.007975
0.7481,0.0002831,1.832,5448,-155.9,0.0001373
2.805,0.000554,0.9287,665,-180.3,0.004218
7799,0.0005352,0.698,648600,-186.7,0.01202
1.031,0.000551,1.067,271,-181.5,0.003804
1.235,9.986e-05,1.002,216.7,-171.3,0.005699
1.227,0.0005244,0.8684,176.2,-168.3,0.006964
1.366,0.0005159,1.059,405.5,-176.4,0.003369
154700,0.0005407,0.6622,10450000,-170.3,0.0148
2.912,0.001034,0.7994,382.4,-103,0.007615
9.784,0.0004975,0.6092,500.7,-182.9,0.01954
0.6346,3.546e-05,2,305.9,-168.3,0.002075
0.8637,0.0002957,1.077,180.3,-165.8,0.00479
4.831,0.0005132,0.7159,429,-175,0.01126
0.9129,2.403e-05,2,4701,-153.5,0.0001942
0.9685,0.0004013,1.172,390,-181.5,0.002483
1.449,0.0004855,0.7853,148.9,-195.8,0.009731
60480,0.00135,0.8093,12310000,-76.13,0.004913
1.041,0.0005434,1.058,262.7,-173.6,0.003963
2.564,0.0006869,1.001,897.6,-183.1,0.002857
3.268,0.000589,0.6889,227.6,-167.5,0.01436
0.9967,0.0004092,1.021,267.7,-166.7,0.003723
0.6791,2.247e-05,2,208.3,-158.6,0.00326
17.34,0.0005529,0.7587,1975,-176.3,0.00878
1.715,0.0004812,0.9321,370.1,-167.7,0.004634
3.885,0.000568,0.7091,315.7,-179.7,0.01231
1.527,0.0005385,0.9999,356.8,-185,0.00428
95.24,0.0002134,0.6344,6164,-166.8,0.01545
1.313,0.0001679,0.9121,204.2,-175.1,0.00643
25370,0.0006572,0.6451,2002000,-103.5,0.01267
0.8806,0.0005671,1.424,1208,-171,0.000729
1.119,0.0006203,0.9636,183,-170.7,0.006115
1.048,8.854e-05,1.053,175.6,-168.4,0.005968
0.8261,0.0002943,1.187,303.6,-182.6,0.002721
11820,0.0004081,0.7263,1141000,-189.1,0.01036
1.568,0.0005389,0.985,344.7,-162.1,0.004549
1.161,0.0004318,0.9382,229,-161.7,0.00507
1.337,0.0006042,1.056,377.4,-167.2,0.003543
1.563,0.0006091,0.9761,421.5,-173.2,0.003708
389100,0.0006706,0.7379,41030000,-180.7,0.009483
2.222,0.0007715,0.8875,435.6,-179.3,0.005101
0.987,0.0004996,0.9416,115.4,-190.3,0.008553
0.807,0.0004203,1.561,1245,-159.8,0.0006482
1.398,0.0006393,1.071,602.2,-172.1,0.002321
0.8873,2.663e-05,2,4887,-137.7,0.0001816
1.317,0.0005893,1.108,492.1,-191.6,0.002676
0.7179,1.971e-05,2,295.7,-158.4,0.002428
1.076,0.0005607,0.9735,179.2,-174.4,0.006004
0.7764,0.0004696,1.104,179.9,-176.7,0.004316
1.93,0.0005991,0.904,389.9,-169.9,0.00495
40050,0.0006111,0.6887,4051000,-168.8,0.009886
237300,0.0006374,0.7145,24950000,-168.3,0.009511
0.8268,0.0002993,0.9887,93.97,-180.2,0.008799
1.982,1.848e-05,0.6627,49.6,-156.3,0.03996
1.073,0.0005455,0.942,206.5,-174.7,0.005196
0.8989,0.0005622,1.379,1013,-167.4,0.0008874
1.795,0.0005762,0.8192,170.3,-181.7,0.01054
36430,0.0006107,0.808,5987000,-169.3,0.006085
758300,0.0006895,0.7515,99670000,-167.1,0.007608
1.015,0.000546,1.136,381.6,-167.7,0.00266
0.9986,0.0005472,1.048,321.8,-175.4,0.003103
115300,0.0006044,0.628,7287000,-173,0.01582
1613,0.0001685,0.8406,241800,-154.8,0.006671
167700,0.0006446,0.6514,12240000,-185,0.0137
490.3,8.716e-05,0.8894,125300,-164.4,0.003913
1015000,0.001014,0.6708,83640000,-169.2,0.01214
1.024,0.0005381,1.126,369.3,-173.9,0.002773
0.9771,0.000547,1.133,334.1,-176.3,0.002925
1.004,0.0005561,1.043,218.8,-166.7,0.004589
25370,0.0006572,0.6451,2002000,-103.5,0.01267
0.7882,3.647e-05,2,555.1,-178.5,0.00142
1.802,0.000296,0.7755,147.6,-165.9,0.01221
0.6453,2.206e-05,2,231.9,-156,0.002783
2.638,0.0001929,1.219,2331,-171,0.001132
2.247,0.0005259,0.8127,288.2,-178,0.007797
3.338,0.0005888,0.6873,231.6,-176.2,0.01441
225800,0.0008344,0.9658,94090000,-183.8,0.0024
1.098,0.0005198,0.8728,144.5,-179,0.007599
9507,0.0004849,0.7239,1179000,-175.9,0.008064
1.932,0.0006134,0.8655,312.4,-171.6,0.006184
259500,0.0007733,0.8692,61230000,-162.9,0.004238
3.881,0.0004437,0.7676,445.4,-90.29,0.008714
29010,0.0007927,0.732,3415000,-157.7,0.008495
1078000,0.000625,0.7131,112400000,-186.1,0.009591
2.164,0.0004645,0.8582,352.8,-91.2,0.006134
2.067,0.00027,0.7578,189.1,-149.1,0.01093
4.055,0.0004953,0.7687,465.5,-156.6,0.008711
0.8377,2.445e-05,2,4231,-150.8,0.000198
0.811,0.0005015,1.433,704.6,-190.6,0.001151
701300,0.0006921,0.7022,69210000,-165,0.01013
1.839,0.0005139,0.9009,357.3,-173.2,0.005147
5.891,0.0004959,0.7024,495.3,-174.7,0.01189
1282,0.0006673,0.7527,147000,-183.2,0.008721
1.454,0.0001981,0.804,135.3,-144.4,0.01075
12.89,0.0007451,0.7482,1365,-163.7,0.009443
116400,0.000477,0.6659,9213000,-169.7,0.01263
163800,0.0007575,0.868,42810000,-166.6,0.003826
4.485,0.0005589,0.8279,669,-197.2,0.006704
2.231,0.0005122,0.8578,362,-159.7,0.006163
1.061,0.0008289,1.356,1691,-168.4,0.0006274
1.062,0.0005212,0.8365,109.5,-173.6,0.009699
2.51,0.0006136,0.8058,321.2,-166.9,0.007814
1.194,0.0005291,0.8812,180.2,-160.9,0.006626
1.11,0.0002514,1.062,357.4,-154.9,0.003106
909900,0.0006289,0.7152,96070000,-188.9,0.009471
0.8773,0.0003018,1.054,167.9,-155.7,0.005225
1.302,8.058e-05,1.148,591,-160.7,0.002203
1.625,0.0005136,0.9847,475.8,-184.7,0.003415
1.096,0.0005479,1.093,252.4,-176.6,0.004342
1.24,0.0002723,0.9317,219.5,-187.9,0.005649
4168000,0.0007685,0.7169,449700000,-163,0.009268
1.059,0.0005562,0.951,211.9,-195.4,0.004998
211300,0.0005951,0.8466,43500000,-172.6,0.004857
14.31,0.0005981,0.7662,2182,-193.8,0.006558
73090,0.0006276,0.8004,12690000,-183.2,0.00576
1.774,0.0004981,0.6562,94.87,-176.7,0.0187
1.064,0.000703,1.055,276.6,-176.2,0.003847
1.135,0.0006063,1.261,1147,-163.5,0.0009895
1.415,8.921e-05,1.099,548.1,-162.7,0.002582
