ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
99840,0.6336,NA,NA,NA,NA,115700,0.6915,19800,1.573,NA,NA,12550,1.472
148100,0.5588,NA,NA,NA,NA,152000,0.7473,22680,1.596,NA,NA,11240,1.285
145300,0.5808,NA,NA,NA,NA,146800,0.761,16890,1.299,NA,NA,9974,0.7246
98380,0.6998,NA,NA,NA,NA,216400,0.5802,21600,1.349,NA,NA,11740,0.8056
94730,0.5458,NA,NA,NA,NA,189700,0.5505,23970,1.911,NA,NA,7924,0.9295
68370,0.5004,NA,NA,NA,NA,175100,0.5259,23730,1.38,NA,NA,7143,0.9158
156200,0.5567,NA,NA,NA,NA,194800,0.5115,17180,1.69,NA,NA,11320,0.9394
127300,0.5113,NA,NA,NA,NA,216300,0.5042,24770,1.54,NA,NA,12390,0.7354
173900,0.5028,NA,NA,NA,NA,162900,0.5602,21190,1.667,NA,NA,11670,1.112
124400,0.5182,NA,NA,NA,NA,169400,0.6896,19570,1.526,NA,NA,7969,1.044
106700,0.5227,NA,NA,NA,NA,157300,0.5532,19900,1.545,NA,NA,12520,1.508
133100,0.5066,NA,NA,NA,NA,160100,0.7864,26440,1.333,NA,NA,16600,1.539
87150,0.5495,NA,NA,NA,NA,232200,0.5414,19240,1.507,NA,NA,10860,1.681
117800,0.5165,NA,NA,NA,NA,218500,0.5044,25470,1.545,NA,NA,7225,0.7855
108500,0.5269,NA,NA,NA,NA,272700,0.553,19770,1.47,NA,NA,9694,0.8216
161000,0.5989,NA,NA,NA,NA,241600,0.5032,22070,1.186,NA,NA,13210,1.296
88310,0.5566,NA,NA,NA,NA,223000,0.5396,23010,1.278,NA,NA,11750,1.275
104600,0.5399,NA,NA,NA,NA,228200,0.5582,19180,1.675,NA,NA,9967,1.187
140900,0.6557,NA,NA,NA,NA,173600,0.6087,18410,1.631,NA,NA,10480,0.8918
69340,0.7608,NA,NA,NA,NA,178700,0.5285,21070,1.47,NA,NA,12330,0.8987
117900,0.539,NA,NA,NA,NA,209100,0.5037,19010,1.217,NA,NA,6883,0.9465
118300,0.5129,NA,NA,NA,NA,208800,0.545,21810,1.912,NA,NA,8582,0.9617
137200,0.5255,NA,NA,NA,NA,149800,0.5582,23690,1.837,NA,NA,11730,0.9108
139600,0.5623,NA,NA,NA,NA,213800,0.5151,17780,1.652,NA,NA,13070,0.9917
133900,0.5085,NA,NA,NA,NA,292800,0.5143,21440,1.523,NA,NA,11390,0.8065
101200,0.5202,NA,NA,NA,NA,186700,0.5099,23060,1.357,NA,NA,11800,0.858
115400,0.5646,NA,NA,NA,NA,106800,0.847,20810,1.592,NA,NA,12010,0.6328
153400,0.5341,NA,NA,NA,NA,234200,0.6181,18430,1.665,NA,NA,9042,0.7461
138400,0.5033,NA,NA,NA,NA,215700,0.6773,20190,1.462,NA,NA,13420,0.9283
109300,0.5053,NA,NA,NA,NA,151300,0.7324,18670,1.46,NA,NA,13010,1.15
120400,0.5005,NA,NA,NA,NA,226000,0.5486,18770,1.317,NA,NA,9366,1.079
111500,0.5614,NA,NA,NA,NA,212300,0.5532,24470,1.916,NA,NA,10370,0.9513
110700,0.5088,NA,NA,NA,NA,164400,0.5232,19670,1.648,NA,NA,8455,0.9438
166100,0.719,NA,NA,NA,NA,154700,0.6112,22020,1.239,NA,NA,9424,1.092
120500,0.5067,NA,NA,NA,NA,167000,0.5962,20320,1.145,NA,NA,10870,1.261
152600,0.5444,NA,NA,NA,NA,127700,0.6046,22730,1.408,NA,NA,6417,0.9304
188300,0.531,NA,NA,NA,NA,181400,0.5384,21690,1.271,NA,NA,8573,1.035
144500,0.6007,NA,NA,NA,NA,175000,0.543,21770,1.312,NA,NA,7789,0.9158
198600,0.6206,NA,NA,NA,NA,193100,0.5559,20510,1.52,NA,NA,6140,0.7485
116600,0.7366,NA,NA,NA,NA,195700,0.5487,19380,1.964,NA,NA,6754,0.8178
83880,0.5889,NA,NA,NA,NA,196300,0.5398,19390,1.835,NA,NA,6531,1.017
121600,0.5156,NA,NA,NA,NA,186700,0.6285,22720,1.593,NA,NA,9381,1.089
116700,0.5047,NA,NA,NA,NA,255100,0.5077,21060,1.65,NA,NA,9687,0.9526
124000,0.5097,NA,NA,NA,NA,149300,0.5413,19370,1.395,NA,NA,10320,0.9094
137300,0.5258,NA,NA,NA,NA,199700,0.5394,24620,1.091,NA,NA,13120,0.8403
175600,0.5112,NA,NA,NA,NA,182300,0.5991,20880,1.187,NA,NA,10210,0.7176
173700,0.5142,NA,NA,NA,NA,251900,0.5162,17620,1.592,NA,NA,11140,0.7144
120500,0.504,NA,NA,NA,NA,263900,0.5006,26080,1.354,NA,NA,12230,0.8766
133700,0.5196,NA,NA,NA,NA,267500,0.5036,17790,1.101,NA,NA,10190,0.8992
130500,0.6071,NA,NA,NA,NA,278300,0.5,20430,1.812,NA,NA,9913,0.8067
121900,0.5212,NA,NA,NA,NA,234800,0.5,23550,1.383,NA,NA,9922,1.078
92530,0.5472,NA,NA,NA,NA,225500,0.5121,23140,1.498,NA,NA,13960,0.8952
