ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
2202,0.5404,NA,NA,NA,NA,21870,0.5601,10210,1.355,NA,NA,900.3,1.324
3017,0.5421,NA,NA,NA,NA,16240,0.5636,11610,1.308,NA,NA,985.1,1.469
2221,0.7799,NA,NA,NA,NA,13790,0.8024,9750,1.13,NA,NA,892.4,1.975
1873,0.6888,NA,NA,NA,NA,17050,0.7794,9415,1.379,NA,NA,961.9,1.662
2478,0.5739,NA,NA,NA,NA,19400,0.7948,6642,1.31,NA,NA,842.4,1.589
2524,0.583,NA,NA,NA,NA,16880,0.5236,12850,0.7691,NA,NA,861.2,1.776
2329,0.6267,NA,NA,NA,NA,17620,0.7079,9428,1.065,NA,NA,757.9,1.542
1399,0.6889,NA,NA,NA,NA,22240,0.846,7007,1.532,NA,NA,915.7,1.649
2673,0.561,NA,NA,NA,NA,51330,0.5116,9092,1.161,NA,NA,855.3,1.341
3305,0.5265,NA,NA,NA,NA,34130,0.5412,10930,1.21,NA,NA,1050,1.659
1822,0.5506,NA,NA,NA,NA,30550,0.6723,10030,1.151,NA,NA,968,1.326
2305,0.5624,NA,NA,NA,NA,24750,0.6151,10010,0.8437,NA,NA,824.8,1.603
2185,0.5473,NA,NA,NA,NA,18740,0.9189,11740,0.9395,NA,NA,826.7,1.306
3429,0.5484,NA,NA,NA,NA,31530,0.5912,9610,1.512,NA,NA,824.5,1.853
2353,0.5444,NA,NA,NA,NA,20700,0.5204,10250,1.105,NA,NA,1082,1.589
2743,0.6372,NA,NA,NA,NA,43320,0.664,12060,0.9312,NA,NA,789.6,1.621
3660,0.696,NA,NA,NA,NA,18960,0.8123,10470,0.8858,NA,NA,949.5,1.256
2140,0.5761,NA,NA,NA,NA,24250,0.6943,6859,1.189,NA,NA,744.2,1.247
2507,0.6551,NA,NA,NA,NA,24710,0.6978,7291,1.117,NA,NA,787.7,1.176
1824,0.5109,NA,NA,NA,NA,22210,0.583,9135,1.125,NA,NA,1128,1.864
1682,0.553,NA,NA,NA,NA,41890,0.5148,9115,1.065,NA,NA,930.4,1.546
2049,0.7246,NA,NA,NA,NA,25710,0.5924,12970,0.937,NA,NA,777.5,1.775
1923,0.5501,NA,NA,NA,NA,30660,0.5797,7249,1.158,NA,NA,887.7,1.998
2422,0.6278,NA,NA,NA,NA,33750,0.5956,10880,1.084,NA,NA,931.8,1.443
2121,0.626,NA,NA,NA,NA,40810,0.7053,7956,1.446,NA,NA,803.1,1.401
2617,0.504,NA,NA,NA,NA,64330,0.5279,9733,1.309,NA,NA,853.6,1.357
1917,0.5887,NA,NA,NA,NA,63830,0.5594,7305,1.288,NA,NA,912.5,1.351
2244,0.7062,NA,NA,NA,NA,41020,0.5196,10740,1.219,NA,NA,979.8,1.274
2569,0.6197,NA,NA,NA,NA,50730,0.5102,9956,0.9979,NA,NA,776.9,1.472
2538,0.5781,NA,NA,NA,NA,27080,0.5223,14140,1.032,NA,NA,828.6,1.252
1825,0.6117,NA,NA,NA,NA,35000,0.6134,11600,0.8979,NA,NA,1011,1.54
2322,0.5911,NA,NA,NA,NA,32770,0.7075,12600,1.041,NA,NA,779.7,1.637
2577,0.5381,NA,NA,NA,NA,38200,0.5722,16180,0.9949,NA,NA,951.6,1.524
1928,0.5761,NA,NA,NA,NA,44720,0.5368,7026,1.717,NA,NA,1031,1.856
3163,0.6975,NA,NA,NA,NA,41850,0.627,11280,1.077,NA,NA,871.1,1.555
2531,0.6088,NA,NA,NA,NA,46670,0.5597,10990,1.15,NA,NA,828.8,1.382
2172,0.6495,NA,NA,NA,NA,34040,0.5601,10820,1.318,NA,NA,906.5,1.314
2351,0.6943,NA,NA,NA,NA,25750,0.5987,34030,0.5344,NA,NA,901.6,1.983
2147,0.6302,NA,NA,NA,NA,33650,0.6361,30820,0.7133,NA,NA,742.5,1.248
2303,0.5842,NA,NA,NA,NA,38890,0.5016,61590,0.5101,NA,NA,910.3,1.861
2503,0.551,NA,NA,NA,NA,34280,0.5991,9083,1.816,NA,NA,796.7,1.39
2957,0.5983,NA,NA,NA,NA,41290,0.6175,10690,1.57,NA,NA,901.4,1.576
1911,0.5412,NA,NA,NA,NA,25500,0.7277,8038,1.909,NA,NA,930.9,1.4
2328,0.5507,NA,NA,NA,NA,40200,0.6446,10800,1.305,NA,NA,881.7,1.639
1950,0.6358,NA,NA,NA,NA,43220,0.5319,10150,1.285,NA,NA,930.1,1.672
1686,0.5471,NA,NA,NA,NA,48180,0.5707,10040,1.456,NA,NA,657.9,1.426
2256,0.8222,NA,NA,NA,NA,66620,0.5321,13380,1.097,NA,NA,1079,1.751
2101,0.592,NA,NA,NA,NA,16460,0.9529,9430,1.564,NA,NA,807.8,1.416
2318,0.5403,NA,NA,NA,NA,27960,0.5334,9522,1.563,NA,NA,982.5,1.53
2256,0.5401,NA,NA,NA,NA,101600,0.5072,8949,1.524,NA,NA,708.7,1.176
3050,0.5305,NA,NA,NA,NA,46180,0.5405,10800,0.9843,NA,NA,873.1,1.638
2261,0.5165,NA,NA,NA,NA,48830,0.5073,9937,1.395,NA,NA,756.9,1.365
2770,0.5384,NA,NA,NA,NA,19060,0.5942,8588,1.194,NA,NA,893.1,1.884
2451,0.6371,NA,NA,NA,NA,30020,0.6023,9527,1.011,NA,NA,1035,1.192
2300,0.7006,NA,NA,NA,NA,22140,0.9499,11660,1.342,NA,NA,962.3,1.811
