ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
485100,0.5944,NA,NA,NA,NA,1388000,0.6562,1.47E+09,1.177,NA,NA,578300,0.9492
350800,0.5655,NA,NA,NA,NA,1282000,0.5963,5581000,1.718,NA,NA,729200,0.7706
397000,0.6505,NA,NA,NA,NA,1354000,0.5572,83890000,1.883,NA,NA,569900,0.9203
516200,0.5631,NA,NA,NA,NA,3283000,0.5015,2.84E+09,1.893,NA,NA,537800,0.8573
396400,0.5832,NA,NA,NA,NA,3010000,0.5124,424600000,1.742,NA,NA,1152000,0.7449
430100,0.5075,NA,NA,NA,NA,3067000,0.5632,7235000,1.472,NA,NA,878500,0.7449
476100,0.5751,NA,NA,NA,NA,3271000,0.5047,6003000,1.963,NA,NA,2358000,0.5137
462400,0.5302,NA,NA,NA,NA,3416000,0.5336,15850000,1.501,NA,NA,408800,1.197
533400,0.5323,NA,NA,NA,NA,2903000,0.5003,43180000,0.8324,NA,NA,1477000,0.6537
223200,0.7524,NA,NA,NA,NA,2294000,0.567,431900000,0.9591,NA,NA,2152000,0.5211
144400,0.8182,NA,NA,NA,NA,2411000,0.5183,1.38E+09,1.905,NA,NA,2401000,0.5475
541700,0.5308,NA,NA,NA,NA,2411000,0.5183,1365000,1.478,NA,NA,2353000,0.5654
262100,0.797,NA,NA,NA,NA,2285000,0.5469,17270000,1.563,NA,NA,2215000,0.5631
375900,0.6508,NA,NA,NA,NA,6158000,0.5022,1.10E+08,1.322,NA,NA,471300,0.9248
217600,0.9312,NA,NA,NA,NA,6364000,0.5032,2449000,1.824,NA,NA,521000,0.9819
317100,0.6207,NA,NA,NA,NA,6364000,0.5032,11500000,1.834,NA,NA,667400,0.7203
306900,0.6891,NA,NA,NA,NA,6925000,0.5817,6188000,1.877,NA,NA,1520000,0.6113
390400,0.5216,NA,NA,NA,NA,1004000,0.6921,6001000,0.9932,NA,NA,1151000,0.6127
398200,0.5487,NA,NA,NA,NA,2668000,0.5262,27220000,1.463,NA,NA,1439000,0.6222
490100,0.5526,NA,NA,NA,NA,2709000,0.5849,173800000,1.183,NA,NA,1233000,0.6685
390600,0.5969,NA,NA,NA,NA,2855000,0.5153,546300000,1.202,NA,NA,873100,0.816
427500,0.5335,NA,NA,NA,NA,2989000,0.53,1471000,1.738,NA,NA,585200,0.9085
561100,0.5325,NA,NA,NA,NA,2487000,0.5338,9.28E+09,1.836,NA,NA,1013000,0.685
602800,0.5761,NA,NA,NA,NA,662000,0.7788,16720000,1.753,NA,NA,1461000,0.6335
395000,0.5016,NA,NA,NA,NA,1432000,0.6875,633100,1.927,NA,NA,735800,0.7633
380700,0.585,NA,NA,NA,NA,1101000,0.8077,4962000,1.493,NA,NA,485800,1.083
474000,0.543,NA,NA,NA,NA,2741000,0.5114,218400000,1.126,NA,NA,584100,0.904
460700,0.5796,NA,NA,NA,NA,2227000,0.5708,14610000,0.8633,NA,NA,558600,0.8173
602600,0.5435,NA,NA,NA,NA,1529000,0.686,715400000,1.675,NA,NA,641700,1.029
401300,0.5608,NA,NA,NA,NA,1953000,0.6262,1.10E+09,1.4,NA,NA,4910000,0.5171
378000,0.6808,NA,NA,NA,NA,1906000,0.5317,104600000,1.124,NA,NA,830000,0.7299
205100,1.007,NA,NA,NA,NA,1534000,0.6466,5.84E+09,1.406,NA,NA,963400,0.6091
1030000,0.5033,NA,NA,NA,NA,862200,0.8624,4.63E+09,0.8062,NA,NA,786800,0.8635
297400,0.7008,NA,NA,NA,NA,1358000,0.6796,1.51E+08,1.236,NA,NA,892800,0.7874
255400,0.705,NA,NA,NA,NA,695300,0.8262,2.61E+09,1.301,NA,NA,1040000,0.6391
385700,0.5916,NA,NA,NA,NA,1805000,0.5406,3.28E+09,1.701,NA,NA,292800,1.439
310400,0.5049,NA,NA,NA,NA,2146000,0.5338,5.39E+08,1.355,NA,NA,846000,0.614
234200,0.6667,NA,NA,NA,NA,4402000,0.52,170700000,1.011,NA,NA,823100,0.6717
145600,0.6362,NA,NA,NA,NA,2773000,0.5773,5.78E+09,0.5255,NA,NA,4.00E+05,1.29
184400,0.771,NA,NA,NA,NA,1085000,0.7554,54570000,1.373,NA,NA,494800,1.002
445300,0.508,NA,NA,NA,NA,1101000,0.6749,78180000,1.488,NA,NA,5286000,0.6132
439100,0.5402,NA,NA,NA,NA,2331000,0.5569,7.91E+09,1.608,NA,NA,366900,1.152
471200,0.5303,NA,NA,NA,NA,1916000,0.5511,1.03E+09,0.9519,NA,NA,490000,1.128
641900,0.5103,NA,NA,NA,NA,766400,0.8913,116100000,0.7346,NA,NA,890500,0.6985
496000,0.5034,NA,NA,NA,NA,1051000,0.7537,39640000,0.8953,NA,NA,949600,0.7151
384700,0.5659,NA,NA,NA,NA,2013000,0.5587,19930000,1.865,NA,NA,900500,0.7585
260500,0.7138,NA,NA,NA,NA,1709000,0.6107,16240000,1.445,NA,NA,1206000,0.6118
294800,0.5367,NA,NA,NA,NA,744200,0.743,515300000,1.217,NA,NA,886300,0.7981
397500,0.5218,NA,NA,NA,NA,1308000,0.7737,4.25E+09,1.979,NA,NA,292300,1.442
298500,0.5599,NA,NA,NA,NA,1506000,0.5202,8.52E+08,1.966,NA,NA,407800,1.228
295200,0.5912,NA,NA,NA,NA,2116000,0.5221,3.50E+07,1.924,NA,NA,282400,1.432
437600,0.5954,NA,NA,NA,NA,820100,0.9224,4923000,1.492,NA,NA,333300,1.031
404000,0.6498,NA,NA,NA,NA,2530000,0.6292,457600000,0.5327,NA,NA,821600,0.8784
538300,0.5074,NA,NA,NA,NA,3145000,0.5619,23540000,1.712,NA,NA,1883000,0.5689
454700,0.6331,NA,NA,NA,NA,836700,0.6891,11880000,1.184,NA,NA,1107000,0.6483
444900,0.5031,NA,NA,NA,NA,1673000,0.619,6.32E+09,1.272,NA,NA,477500,0.8166
582200,0.5128,NA,NA,NA,NA,1206000,0.7218,156200000,1.615,NA,NA,809700,0.5731
459900,0.6493,NA,NA,NA,NA,2308000,0.5979,848300000,0.9669,NA,NA,558900,0.7384
434300,0.5747,NA,NA,NA,NA,1797000,0.5971,5.07E+09,1.279,NA,NA,751500,0.9577
505000,0.5574,NA,NA,NA,NA,8407000,0.5374,20420000,1.927,NA,NA,1191000,0.645
555000,0.5132,NA,NA,NA,NA,10140000,0.5094,940300000,0.9746,NA,NA,910800,0.6586
439800,0.5554,NA,NA,NA,NA,7091000,0.5646,105100000,1.16,NA,NA,532900,0.9891
398300,0.6343,NA,NA,NA,NA,3564000,0.508,4405000,1.863,NA,NA,470000,0.9228
244400,0.6969,NA,NA,NA,NA,2311000,0.5196,137800000,1.06,NA,NA,267100,1.452
216100,0.7031,NA,NA,NA,NA,2367000,0.5841,58450000,0.7879,NA,NA,947900,0.7183
405000,0.6021,NA,NA,NA,NA,2931000,0.5386,62060000,0.5956,NA,NA,752700,0.7565
903100,0.5107,NA,NA,NA,NA,403900,1.286,115300000,1.678,NA,NA,773700,0.7646
