ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1122,0.5039,NA,NA,NA,NA,824.4,0.8481,160.1,1.179,NA,NA,378.7,0.9894
610,0.7577,NA,NA,NA,NA,966.4,0.6803,138.8,1.261,NA,NA,341.3,0.8696
835.9,0.8339,NA,NA,NA,NA,1118,0.6041,159.2,0.8066,NA,NA,338.1,0.8625
633.4,0.5557,NA,NA,NA,NA,1457,0.5009,151,1.211,NA,NA,243.7,0.7906
585.9,0.6254,NA,NA,NA,NA,1575,0.5808,131.7,1.453,NA,NA,549.7,0.6828
1359,0.551,NA,NA,NA,NA,1348,0.583,213.9,1.661,NA,NA,401.8,1.028
1029,0.5386,NA,NA,NA,NA,1174,0.5729,175.3,1.216,NA,NA,585,0.5783
763.8,0.55,NA,NA,NA,NA,861.9,0.7799,189.3,0.927,NA,NA,336.7,0.8466
781,0.5483,NA,NA,NA,NA,582.7,0.9333,181.7,1.171,NA,NA,380.9,0.6973
852.6,0.5651,NA,NA,NA,NA,1120,0.6398,192.1,1.01,NA,NA,343.8,1.079
616.8,0.5148,NA,NA,NA,NA,555,0.983,155.9,1.432,NA,NA,323.1,1.111
777.9,0.6167,NA,NA,NA,NA,622.2,0.6449,177.8,1.282,NA,NA,642.5,0.5597
850.6,0.5234,NA,NA,NA,NA,1307,0.5245,191.3,1.393,NA,NA,403.7,1.3
609.5,0.5664,NA,NA,NA,NA,1410,0.6944,169.3,1.028,NA,NA,626,1.019
552.1,0.5705,NA,NA,NA,NA,1454,0.5722,157.2,1.056,NA,NA,362.3,1.127
900.7,0.5654,NA,NA,NA,NA,1420,0.5643,159.8,1.225,NA,NA,384.9,1.503
797.8,0.5234,NA,NA,NA,NA,849.4,0.7156,187.8,1.079,NA,NA,428.3,1.147
641.2,0.5347,NA,NA,NA,NA,760.8,0.5287,173.9,1.411,NA,NA,350.2,0.8664
