Kmax,Ku,n,halfmax,Vhalf,slope
0.2619,0.9974,2,61400,-42.57,4.265e-06
67180000,1.145e-09,0.7117,4012000,-1.308,16.74
0.2239,0.7275,1.069,372,-1.3,0.0006019
0.239,0.9055,1.995,56210,-41.38,4.252e-06
0.2841,0.7042,2,62550,-80.07,4.542e-06
0.2762,0.9943,2,25130,-66.14,1.099e-05
0.2659,0.9998,1.516,1625,-41.55,0.0001636
0.3177,0.9003,0.8039,141.1,-43.13,0.002252
0.2462,0.9989,2,22040,-42.15,1.117e-05
0.2298,0.9979,1.194,237.7,-30.52,0.0009668
0.2442,0.9999,1.591,2049,-77.53,0.0001192
0.5202,0.7138,0.5431,80.58,-46.01,0.006456
0.2542,1,1.423,763.5,-56.35,0.0003329
0.2626,1,0.8316,40.39,-37.79,0.006502
0.24,0.9904,1.164,363.9,-36.89,0.0006595
0.2681,0.9997,2,38690,-44.49,6.929e-06
0.2545,0.9908,1.998,35370,-61.08,7.195e-06
0.2852,0.9968,2,40780,-38.18,6.994e-06
0.2557,0.7695,0.9217,137.6,-31.49,0.001858
0.2866,0.9999,0.8961,133.6,-37.02,0.002145
0.2672,0.994,0.8125,86.95,-42.08,0.003073
0.2462,0.9224,1.027,241.6,-36.8,0.001019
0.2466,0.9877,2,63120,-35.77,3.907e-06
0.2406,0.9952,1.136,205.9,-35.73,0.001169
0.547,0.7942,0.5,50.69,-145.9,0.01079
0.2204,0.713,0.834,87.42,-1.002,0.002521
0.2515,0.9999,1.298,478.7,-42.29,0.0005254
0.4283,0.7657,0.5,46.66,-17.71,0.009179
0.2624,0.786,0.785,92.47,-39.05,0.002838
0.2243,0.9998,0.983,142.9,-37.17,0.00157
0.3685,0.9998,0.549,35.85,-42.22,0.01028
0.5213,0.8158,0.5,50.2,-83.78,0.01038
0.3515,0.9229,0.5421,21.54,-152.5,0.01632
0.5144,0.9784,0.5,58.36,-36.71,0.008814
0.2439,0.6201,1.476,1370,-53.39,0.000178
0.3984,0.7384,1.013,527.2,-1,0.0007557
0.3515,0.9229,0.5421,21.54,-152.5,0.01632
0.2578,1,0.7347,27.77,-37.4,0.009283
0.347,0.7841,0.5,20.8,-65.91,0.01668
0.3011,0.9893,2,62700,-71.51,4.802e-06
0.3065,0.6984,1.096,284.5,-147,0.001077
0.2881,0.9999,0.809,51.61,-36.73,0.005582
0.3003,0.9536,1.019,428.7,-69.78,0.0007005
83650000,1.029e-09,0.6641,3171000,-3.449,26.38
0.2561,0.8202,0.964,61.6,-144.6,0.004157
0.8006,0.3321,0.5,83.16,-156.2,0.009627
0.2304,0.7378,0.9222,209.2,-1.003,0.001101
0.2246,0.9452,1.639,2486,-30.02,9.035e-05
0.229,0.974,1.739,7810,-35.25,2.932e-05
0.2853,0.977,2,41310,-65.28,6.906e-06
0.2097,0.949,2,54010,-1.002,3.883e-06
0.295,0.9882,0.7592,80.24,-39.83,0.003676
0.2661,0.9641,1.083,410.2,-39.53,0.0006487
0.2726,0.9998,2,57020,-47.97,4.781e-06
0.2384,0.9905,2,57730,-33.17,4.13e-06
0.2384,0.9883,2,31330,-32.28,7.609e-06
0.2243,0.9938,1.641,2516,-30.08,8.915e-05
0.2937,0.9925,1.1,274.3,-61.47,0.001071
0.2203,0.7826,1.368,497.5,-39.44,0.0004428
0.2663,0.9985,2,58300,-66.69,4.568e-06
0.2689,0.809,1.011,211,-44.16,0.001274
0.2481,0.9886,0.7563,37.15,-39.93,0.006678
0.361,0.842,0.7001,48.16,-95.4,0.007496
0.297,0.7697,0.6451,39.15,-48.12,0.007586
0.2546,0.9901,1.053,232.1,-37.19,0.001097
0.2535,0.9997,1.242,353.5,-51.27,0.0007171
0.2649,0.9999,2,54950,-36.33,4.821e-06
0.2707,1,0.9337,111.9,-34.88,0.002419
0.1985,0.7409,1.937,24470,-1.686,8.112e-06
0.6877,0.8954,0.5,73.97,-152,0.009297
0.295,0.9976,0.8208,144.4,-38.42,0.002043
0.2466,0.7744,1.999,62960,-38.72,3.917e-06
0.4319,0.858,0.7738,192.9,-143.9,0.002239
0.2535,0.9339,1.322,542.3,-36.89,0.0004675
0.3491,0.9252,0.6372,56.89,-73.55,0.006136
0.2104,0.849,1.453,765.3,-71.74,0.0002749
0.259,0.9998,1.998,39350,-55.36,6.582e-06
0.2774,0.9988,1.999,82060,-44.47,3.38e-06
0.2852,0.7217,1.22,612.1,-153.7,0.0004659
0.2745,0.9983,1.179,519.2,-84.12,0.0005287
0.2653,0.5047,1.093,548.1,-61.09,0.000484
0.2649,0.9998,2,54570,-36.54,4.854e-06
0.1904,0.725,1.999,30950,-1.222,6.152e-06
0.2172,0.9998,1.448,1004,-34.85,0.0002163
0.2655,0.9838,1.073,289.4,-44.45,0.0009174
0.2322,0.997,0.984,106.2,-34.29,0.002186
0.2693,1,2,90670,-51.25,2.97e-06
0.3056,0.783,0.6086,33.65,-45.92,0.009082
0.3384,0.9893,0.7613,63.91,-68.26,0.005295
0.2851,0.7673,1.65,3280,-135.5,8.692e-05
0.2944,0.9878,0.7622,80.82,-44.9,0.003643
0.2421,0.8146,1.749,3235,-108.1,7.484e-05
0.3121,0.7711,0.8965,128.1,-141.9,0.002436
0.3388,0.8343,0.7743,101,-148.7,0.003354
0.2957,0.9063,0.7567,79.85,-35.83,0.003703
0.3398,0.9514,0.6297,43.55,-90.91,0.007803
0.3084,1,0.7623,111.2,-35.51,0.002773
0.282,1,2,55120,-36.96,5.116e-06
0.366,0.9015,0.6784,91.35,-36.95,0.004007
0.2526,1,1.239,348.5,-42.3,0.0007248
0.5392,0.9004,0.5003,56.03,-37.61,0.009623
0.1995,0.7046,2,82160,-1.297,2.428e-06
0.2559,0.7118,1.323,541.3,-54.64,0.0004728
0.2781,0.9999,1.267,349.7,-130.3,0.0007953
0.2701,0.8991,1.216,918.8,-41.24,0.000294
0.4062,0.9267,0.5001,32.59,-70.38,0.01246
0.2619,0.9974,2,61400,-42.57,4.265e-06
0.2455,0.9349,1.296,415.2,-33.1,0.0005913
0.521,0.5556,0.5029,50.04,-63.38,0.01041
0.2106,0.7302,1.117,430.5,-1.049,0.0004892
0.3251,0.7489,0.5,22.84,-41.44,0.01423
0.2369,0.9613,1.718,7743,-37.33,3.06e-05
0.9365,0.8965,0.5,118.2,-96.14,0.007923
0.2253,0.9343,0.9963,134.1,-3.068,0.00168
0.2787,0.9937,2,57440,-61.87,4.852e-06
0.23,0.7765,1.076,160.4,-24.59,0.001434
0.2557,0.7695,0.9217,137.6,-31.49,0.001858
0.223,0.9457,1.937,11900,-35.9,1.874e-05
0.2619,0.7392,1.15,214.2,-74.43,0.001223
0.2276,0.9989,1.088,174.4,-34.82,0.001305
0.2641,0.9995,2,61580,-31.62,4.289e-06
0.2387,0.7845,0.9131,147.2,-42.01,0.001622
0.3776,0.8216,0.6412,56.06,-154.1,0.006736
0.2241,0.9357,1.765,4780,-36.33,4.688e-05
0.2433,0.9999,1.337,518.7,-42.52,0.0004691
0.2452,0.9621,1.425,888.7,-76.12,0.0002759
0.2497,0.9997,2,37200,-35.29,6.712e-06
0.218,0.7788,1.475,1168,-19.09,0.0001866
0.2485,1,2,53710,-51.61,4.627e-06
0.2706,0.4897,0.9339,92.25,-151.4,0.002933
0.2442,0.9156,0.9901,131.6,-44.38,0.001856
0.2512,0.9027,1.767,31620,-36.03,7.944e-06
57420000,1.013e-09,0.7972,5896000,-1.834,9.739
0.2243,0.9996,0.8558,68.59,-12.18,0.00327
0.2624,0.9104,1.002,249.7,-39.38,0.001051
0.2273,0.9996,0.8368,43.7,-27.97,0.005201
0.275,0.9966,1.375,824.5,-39.42,0.0003335
0.258,0.9539,0.8252,61.17,-34.09,0.004218
0.5074,0.994,0.5405,54.13,-83.61,0.009374
0.2498,0.7818,0.9432,102.2,-37,0.002444
0.294,0.9986,1.05,168.9,-73.86,0.001741
0.2524,0.8273,1.617,2003,-158.1,0.000126
0.2526,0.8278,1.504,1032,-159.5,0.0002448
0.2438,0.9096,1.417,1563,-51.33,0.000156
0.2309,0.9454,1.804,6695,-42.98,3.449e-05
0.2742,0.9974,1.532,1595,-69.36,0.0001719
0.2482,0.9017,2,92120,-55.09,2.694e-06
0.3225,0.7889,0.8667,149.9,-138.2,0.002151
0.2602,0.5309,0.9798,123.5,-46.58,0.002107
0.2468,0.9982,0.9497,80.02,-44.43,0.003084
0.2134,0.9491,2,77550,-1,2.752e-06
7221,1.033e-09,0.9776,1180,-2.32,6.119
0.2518,0.9798,2,36650,-30.25,6.87e-06
0.2296,0.9493,1.248,313.2,-36.59,0.0007331
0.2437,0.722,1.506,2239,-67.81,0.0001088
0.2604,0.9999,0.9137,88.43,-44.35,0.002945
0.2321,0.9987,0.9821,105.5,-34.69,0.0022
0.2523,0.9775,2,37490,-32.08,6.73e-06
0.273,0.9944,1.196,321.9,-65.77,0.0008481
0.2512,0.9999,1.425,778.8,-37.25,0.0003225
0.2889,1,2,28710,-40.09,1.006e-05
0.2084,0.9996,1.303,493.6,-34.21,0.0004222
0.2499,0.9999,2,36980,-42.76,6.758e-06
0.2373,0.961,2,35220,-31.21,6.738e-06
0.3026,0.9758,0.7452,76.29,-31.64,0.003966
0.2576,0.992,0.9946,171.5,-37.15,0.001502
0.2712,1,0.7235,33.27,-38.61,0.008151
68460000,1.01e-09,0.7974,7024000,-2.324,9.747
0.2584,0.9932,1.508,1375,-43.81,0.0001879
0.246,1,1.999,19250,-63.11,1.278e-05
0.2808,0.9662,0.6015,22.42,-33.1,0.01252
0.2997,0.9907,2,38440,-77.2,7.797e-06
0.2895,0.9753,0.7462,89.76,-36.49,0.003225
0.4644,0.8953,0.5,43.89,-96.13,0.01058
0.2444,0.7734,1.1,333.2,-42.15,0.0007335
0.3261,0.9725,0.7268,79.12,-33.09,0.004122
0.217,0.7302,0.998,170.5,-1.501,0.001273
0.4019,0.7747,0.7424,110.3,-184.8,0.003644
0.3892,0.9836,0.5004,28.52,-34.12,0.01365
0.2756,0.7061,1.086,597.2,-46.72,0.0004615
0.2517,0.9999,1.368,697,-51.65,0.0003611
0.2761,0.9943,2,25090,-66.09,1.1e-05
0.293,0.9881,2,81660,-69,3.588e-06
0.2769,0.9951,1.51,1540,-66.1,0.0001798
0.22,0.9405,2,83270,-1.001,2.642e-06
1.278,0.5666,0.5,204.9,-53.72,0.006237
0.2573,0.9713,0.994,171.7,-31.53,0.001499
0.4853,0.7261,0.5001,59.43,-69.58,0.008166
0.2501,0.9631,0.9474,103.1,-49.55,0.002426
0.2165,0.9996,1.078,136.6,-25.01,0.001585
0.2233,0.988,1.233,589.8,-25.37,0.0003786
0.2611,0.9733,0.8695,106.5,-37.66,0.002452
0.2469,0.9995,2,53930,-36.13,4.578e-06
0.2512,0.9027,1.767,31620,-36.03,7.944e-06
0.2244,0.9863,1.233,585.2,-35.69,0.0003835
0.2505,0.7744,2,62200,-37.41,4.027e-06
0.2696,0.786,1.286,800.9,-39.23,0.0003366
0.2431,0.9065,1.568,2224,-55.24,0.0001093
0.2492,0.9911,1.998,21430,-44.89,1.163e-05
0.248,0.9995,0.7555,37.06,-40.26,0.006692
0.2772,0.4896,0.8902,82.07,-156.6,0.003378
0.2424,0.9923,1.095,253.4,-36.95,0.0009566
0.295,0.8936,2,38990,-81.39,7.566e-06
0.2518,0.9874,1.12,327.7,-37.26,0.0007684
0.3703,0.77,0.5988,32.88,-160.4,0.01126
0.2765,0.7727,0.8696,122.7,-40.98,0.002253
0.2057,0.7714,2,33500,-1,6.14e-06
0.2806,0.9993,2,61450,-50.01,4.566e-06
0.2708,0.9999,0.9344,111.5,-42.55,0.002429
0.2597,0.6488,1.998,39520,-38.55,6.571e-06
0.2932,1,1.023,179.6,-56.47,0.001633
0.2723,0.9409,1.085,232.8,-93.76,0.00117
0.2465,0.717,1.844,16820,-29.99,1.466e-05
0.2544,0.9785,1.051,230.2,-29.31,0.001105
0.2849,0.4992,0.5561,16.24,-63.98,0.01754
0.2683,0.9581,1.298,1497,-72.83,0.0001792
77180000,1.006e-09,0.8139,8922000,-1.736,8.651
0.2624,0.9104,1.002,249.7,-39.38,0.001051
0.2649,0.9862,1.145,407.3,-43.91,0.0006504
0.2572,0.9999,2,39000,-49.43,6.595e-06
0.3661,0.9011,0.6783,91.02,-41.48,0.004022
0.2725,0.9962,1.392,815.5,-61.01,0.0003342
0.282,1,2,55410,-37.38,5.089e-06
0.273,0.9996,2,58150,-47.87,4.695e-06
0.2922,0.9999,2,78510,-37.85,3.722e-06
0.2789,0.9937,2,58070,-61.73,4.803e-06
0.2525,1,2,80350,-42.68,3.143e-06
0.2297,1,1.037,136,-39.82,0.001689
0.2625,0.9993,2,36180,-51.57,7.255e-06
0.2895,0.9753,0.7462,89.76,-36.49,0.003225
0.2383,0.9906,2,57470,-32.83,4.147e-06
0.2376,0.7406,2,85190,-37.17,2.789e-06
0.5521,0.8095,0.5754,85.96,-89.16,0.006423
0.2819,0.7728,0.8244,99.2,-40.44,0.002842
99310000,1.04e-09,0.8148,11950000,-1.21,8.31
18890000,1.004e-09,0.6703,723900,-1.207,26.09
0.2598,0.9855,1.091,541.6,-38.14,0.0004797
0.2259,0.9347,0.9798,136.1,-1,0.00166
0.2465,0.9997,1.52,2370,-44.76,0.000104
0.2921,0.9921,2,27150,-71.47,1.076e-05
0.2383,0.9906,2,57470,-32.83,4.147e-06
0.2711,0.9994,1.226,393.7,-39.26,0.0006886
0.2631,0.8962,0.8541,59.16,-35.55,0.004447
0.2761,0.9943,2,25090,-66.09,1.1e-05
0.2499,0.9831,0.9414,74.82,-33.38,0.00334
0.257,0.929,1.053,231.6,-55.06,0.00111
0.2887,0.9889,0.8063,51.08,-43.5,0.005652
0.2608,0.9485,0.8942,71.82,-35.85,0.003631
0.2335,0.947,1.559,1857,-43.04,0.0001257
0.2705,0.9756,0.9596,124.7,-34.23,0.002169
0.3121,0.7711,0.8965,128.1,-141.9,0.002436
0.2596,0.9999,1.325,624.7,-43.92,0.0004156
0.2458,0.999,0.7978,42.93,-29.23,0.005726
0.2258,0.9605,2,31590,-28.99,7.148e-06
0.4193,0.7122,0.5465,34.85,-79.12,0.01203
0.2573,0.9853,0.9933,171.1,-28.68,0.001504
0.2402,0.9729,1.545,3088,-43.59,7.778e-05
0.6834,0.7218,0.5,69.05,-139.3,0.009897
0.4259,0.9851,0.5,45.18,-43.83,0.009427
0.4043,0.9664,0.5018,37.72,-29.52,0.01072
0.2817,0.9945,1.343,1088,-69.19,0.0002589
0.2728,0.99,0.9544,158.5,-42.19,0.001721
0.2876,0.9997,0.7816,75.04,-87.74,0.003833
0.2631,0.9986,2,36870,-51.6,7.136e-06
0.2754,0.9991,2,41750,-44.78,6.596e-06
0.2261,0.9904,1.162,412.7,-24.84,0.0005479
0.2595,0.9756,2,40040,-36.64,6.481e-06
0.3142,0.9621,0.7965,82.41,-85.56,0.003813
0.2415,0.9027,2,61150,-6.431,3.949e-06
0.3159,0.7802,0.6448,57.32,-39.76,0.005511
0.2501,0.7351,0.6504,36.36,-43.28,0.006878
0.2716,1,1.267,450.6,-66.28,0.0006028
0.4481,0.9719,0.5147,47.22,-39.66,0.00949
0.2786,0.9997,1.037,175.9,-36.77,0.001584
0.3115,0.7858,0.8656,104.1,-149,0.002992
0.3363,0.8292,0.6622,50.31,-158.4,0.006685
0.2391,0.9212,1.147,439.7,-43.07,0.0005438
0.2601,0.9562,1.307,810.3,-32.94,0.000321
0.2543,0.9999,2,57420,-37.85,4.429e-06
0.2409,0.984,1.45,1003,-76.5,0.0002402
0.2726,0.9997,0.9088,128.8,-34.48,0.002116
0.3078,0.9988,0.765,112.1,-44.74,0.002746
0.2494,1,2,36340,-44.68,6.863e-06
0.2448,0.997,0.7924,43.9,-35.22,0.005576
0.2789,0.9255,0.6908,26.38,-154.6,0.01057
0.2492,0.9466,1.181,301.3,-40.26,0.0008271
0.6641,0.9467,0.5002,83.82,-28.91,0.007923
89280000,1.061e-09,0.6271,2638000,-2.184,33.84
0.3267,0.7024,0.7901,58.58,-124.9,0.005577
0.5581,0.893,0.5,56.18,-136.8,0.009934
0.2684,0.9996,2,39490,-37.42,6.797e-06
0.2305,0.9664,1.197,184.9,-139,0.001247
0.258,0.9991,1.044,121.5,-54.14,0.002123
0.2921,0.9997,2,77840,-44.16,3.753e-06
0.2888,0.5017,1.127,464.1,-78.62,0.0006223
0.2705,0.9756,0.9596,124.7,-34.23,0.002169
0.248,0.9995,0.7555,37.06,-40.26,0.006692
0.258,0.9953,0.995,171.2,-43.98,0.001507
0.2519,0.9621,2,36820,-34.57,6.841e-06
0.2721,0.9248,0.9578,80.45,-76.77,0.003382
0.3295,0.926,0.6873,44.06,-93.63,0.007478
0.2669,0.9196,0.8125,87.18,-36.82,0.003061
0.273,0.7624,1.424,980.7,-115.2,0.0002784
0.2901,0.8677,0.9759,111.3,-94.46,0.002606
0.2321,0.92,2,56830,-5.629,4.084e-06
0.2595,0.9763,2,40230,-37.39,6.45e-06
0.2541,0.9408,1.12,328.5,-55.1,0.0007735
0.2726,0.9946,0.7915,62.51,-31.06,0.004361
0.2853,1,0.9843,81.08,-44.2,0.003519
0.246,1,1.999,19250,-63.11,1.278e-05
0.3459,0.9962,0.7933,128,-82.35,0.002702
0.2393,0.9999,2,19420,-42.4,1.232e-05
0.2932,0.9876,1.524,1867,-71.02,0.000157
0.1984,0.7296,1.519,3761,-5.661,5.275e-05
0.4865,0.9953,0.5,38.35,-81.55,0.01269
0.2905,0.9999,2,40210,-60.66,7.225e-06
0.2321,0.92,2,56830,-5.629,4.084e-06
0.2602,0.9337,0.9944,171.3,-55.08,0.001519
0.2544,0.9997,2,57740,-40.43,4.406e-06
68.06,0.6734,0.5001,13080,-51.9,0.005203
0.2331,0.9418,1.558,1863,-35.97,0.0001251
0.3352,0.9688,0.732,73.21,-74.16,0.004579
0.2676,1,1.25,364.8,-69.84,0.0007336
0.2083,0.43,2,89260,-1.649,2.334e-06
0.3326,0.8308,0.6884,58.5,-129.8,0.005685
0.2521,0.9593,2,37240,-34.13,6.77e-06
0.1995,0.9952,2,83110,-1.178,2.4e-06
0.2425,0.9947,2,57330,-32.07,4.23e-06
0.2267,0.9209,2,36820,-5.145,6.157e-06
0.2873,0.9998,1.097,267.8,-43.64,0.001073
0.2323,0.9087,1.999,24030,-6.082,9.667e-06
0.2545,0.898,2,98980,-41.95,2.571e-06
0.2736,0.9698,0.8801,95.15,-77.71,0.002875
0.2235,0.9422,2,53570,-4.873,4.172e-06
0.245,0.9415,1.359,585.9,-33.22,0.0004182
0.2684,0.8017,1.319,875.7,-166.6,0.0003065
0.1939,0.7349,2,52000,-1.128,3.729e-06
0.2376,0.9984,1.998,57000,-25.9,4.168e-06
0.3255,0.7215,0.5866,17.68,-156.2,0.01841
0.2919,0.9879,1.037,307.4,-77.76,0.0009496
0.2789,0.9995,2,38980,-37.97,7.155e-06
0.2388,0.6654,1.511,1485,-42.65,0.0001608
0.2613,0.9999,2,36660,-37.58,7.128e-06
0.2872,0.8281,0.8541,52.55,-166.4,0.005465
0.2443,1,0.8683,96.93,-26.78,0.00252
0.2421,0.9299,2,20130,-33.13,1.203e-05
0.2858,0.9889,2,39590,-69.99,7.219e-06
0.2942,0.7922,1.094,338.2,-143.2,0.0008699
0.289,0.6568,0.9311,119.4,-60.62,0.00242
0.2477,0.923,1.791,6204,-71.85,3.993e-05
0.2041,0.7395,2,57010,-1,3.58e-06
0.2178,0.9952,1.612,1835,-30.99,0.0001187
0.3055,0.7864,0.6066,33.55,-33.38,0.009106
0.215,0.9309,2,22250,-2.561,9.663e-06
0.2158,0.9998,1.134,178.2,-35.46,0.001211
0.2307,0.6731,1.041,137.5,-52.09,0.001678
0.2868,0.9993,0.8957,133,-43.99,0.002156
0.2535,0.9339,1.322,542.3,-36.89,0.0004675
0.2583,0.9999,0.9603,113.4,-37.56,0.002278
0.6321,0.8112,0.5,62.29,-92.8,0.01015
0.2424,0.9502,1.217,312.6,-31.61,0.0007754
0.383,0.9474,0.5,33.2,-25.93,0.01154
0.3679,0.7836,0.5465,42.18,-40.67,0.008722
0.2729,0.9995,2,58240,-47.13,4.686e-06
0.2541,0.9801,2,98600,-33.69,2.577e-06
0.2825,0.9942,2,26530,-42.42,1.065e-05
0.3844,0.9452,0.5,33.14,-36.55,0.0116
0.2908,0.9188,1.207,345.1,-83.9,0.0008427
0.2613,0.9926,0.9899,131.1,-71.43,0.001993
0.2758,0.7849,1.665,3115,-122.4,8.854e-05
0.5614,0.8373,0.5114,49.75,-158.5,0.01128
0.2306,0.9326,1.099,330.6,-9.705,0.0006975
0.2765,0.9941,1.521,1657,-65.66,0.0001669
0.2904,1,1.025,182,-44.54,0.001596
0.2656,0.9875,1.072,287.7,-42.42,0.0009232
0.1984,0.7296,1.519,3761,-5.661,5.275e-05
0.2731,0.8262,1.107,174.5,-168.3,0.001565
0.2378,0.9984,2,58040,-25.89,4.097e-06
0.3255,0.9342,0.7423,58.45,-74.65,0.005569
0.2847,0.9999,2,75110,-37.36,3.79e-06
0.29,0.7983,0.9209,117.7,-153.7,0.002464
0.2625,0.9991,2,35970,-51.6,7.298e-06
0.2941,0.9053,0.7618,80.89,-41.2,0.003636
0.2749,1,1.509,1723,-51.33,0.0001595
0.9876,0.798,0.5007,112.8,-154.2,0.008755
0.9426,0.9685,0.5,132.9,-74.42,0.007093
0.242,0.9031,2,84140,-7.357,2.876e-06
0.2824,0.9965,2,27500,-37,1.027e-05
0.2752,0.9999,2,41260,-44.49,6.67e-06
0.5308,0.6442,0.5,64.72,-54.12,0.008201
0.4196,0.8311,0.5888,50.5,-141.3,0.008309
0.2621,0.9901,2,61590,-44.91,4.256e-06
0.2484,0.9279,2,21690,-37.19,1.145e-05
0.2409,0.7745,1.167,465.8,-41.39,0.0005172
19050,1.077e-09,0.7603,1211,-2.112,15.73
0.3845,0.4979,0.5459,36,-64.63,0.01068
0.3508,0.7454,1.706,43320,-1,8.098e-06
0.324,0.9351,0.6957,35.53,-87.36,0.009119
0.2629,0.9514,0.8593,59.88,-41.45,0.00439
0.2616,0.9262,0.8726,147.5,-35.54,0.001774
0.2684,0.9995,2,38480,-46.88,6.975e-06
0.2544,0.9785,1.051,230.2,-29.31,0.001105
0.3811,0.8571,0.5,24.39,-94.94,0.01563
0.2309,0.9962,2,53230,-33.62,4.338e-06
0.2454,0.9795,2,34610,-33.3,7.09e-06
0.2736,0.9984,1.008,100.7,-70.14,0.002717
0.3698,0.9584,0.7829,194.7,-67.04,0.001899
0.2959,0.9964,2,57700,-73.14,5.128e-06
0.2739,0.9358,0.793,62.45,-51.01,0.004386
0.2553,0.9604,0.8297,64.93,-40.78,0.003932
0.2023,0.8157,0.791,41.65,-35.4,0.004857
0.2604,1,1.227,532.6,-42.49,0.0004889
0.2923,0.9979,0.9909,240.8,-42.27,0.001214
68830000,1.007e-09,0.58,1328000,-10.59,51.83
0.2887,0.9972,1.008,206.2,-71.77,0.0014
0.2762,0.9972,0.9197,182.7,-72.92,0.001512
0.1962,0.7208,1.318,984.7,-1.003,0.0001992
0.2582,0.9188,1.025,108,-38.77,0.002391
0.2374,0.9591,2,84820,-35.42,2.799e-06
0.2989,0.9978,0.7192,50.81,-43.55,0.005883
0.2685,0.9994,2,38580,-44.7,6.96e-06
0.2696,0.9998,2,91900,-51.29,2.934e-06
0.2806,0.9561,0.6026,22.3,-42.71,0.01258
0.2661,0.9641,1.083,410.2,-39.53,0.0006487
0.2603,0.9556,1.301,787.9,-31.02,0.0003304
0.304,0.9002,0.8637,185.8,-33.48,0.001636
0.2568,0.7717,0.9207,136.6,-44.75,0.00188
0.2236,0.9997,0.982,142.8,-27.78,0.001566
0.282,0.7078,1.026,439.7,-45.62,0.0006413
0.2121,0.7894,0.9441,56.06,-45.35,0.003783
0.2514,0.9813,1.118,326.3,-29.58,0.0007705
0.6369,0.9855,0.5903,161.4,-23.97,0.003946
0.296,0.9939,2,57260,-73.32,5.169e-06
0.5032,0.8693,0.5,37.44,-161.4,0.01344
0.2935,0.4866,0.8011,96.63,-61.19,0.003037
0.3562,0.9263,0.7474,107.6,-79.31,0.00331
0.2606,0.9239,1.308,815.3,-41.21,0.0003196
0.272,0.9944,2,58050,-38.59,4.686e-06
0.2581,1,0.7345,27.69,-44.72,0.009321
0.3793,0.9099,0.5709,48.61,-36.49,0.007803
0.2047,0.7542,1.241,240.8,-36.42,0.0008501
0.2795,1,2,61920,-37.72,4.514e-06
0.3202,0.4979,0.8316,141.7,-75.07,0.00226
0.2765,0.9222,0.5583,16.47,-42.69,0.01679
0.2582,0.9998,0.7893,53.45,-31.4,0.004831
0.243,0.9998,2,34310,-38.09,7.082e-06
0.591,0.7382,0.5,66.42,-75.87,0.008898
0.2522,0.9797,1.119,323.8,-44.45,0.0007789
0.3743,0.7424,0.5001,31.34,-40.36,0.01194
0.349,0.9993,0.567,34.54,-31.89,0.0101
0.2233,0.988,1.233,589.8,-25.37,0.0003786
0.2572,0.9999,2,37170,-63.37,6.92e-06
0.2062,0.7732,2,34380,-1.003,5.998e-06
0.2291,0.997,1.141,181.3,-69.93,0.001264
0.3108,0.703,0.8234,198.2,-46.82,0.001568
0.322,0.8286,0.7259,51.24,-99.89,0.006284
0.2478,0.9908,0.9946,128.8,-51.8,0.001924
0.238,0.9989,2,58430,-26.2,4.073e-06
0.2685,0.9994,2,38580,-44.7,6.96e-06
0.2486,0.9278,2,21850,-37.23,1.138e-05
0.2561,0.9996,1.999,39150,-38.38,6.542e-06
0.2904,0.7713,0.7762,80.5,-41.8,0.003607
0.2013,0.7213,1.165,451.5,-1,0.0004458
0.2847,0.997,2,40210,-34.87,7.08e-06
