ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1004,0.6228,NA,NA,NA,NA,233800,1.28,2909000,1.832,NA,NA,1.602,0.8352
1018,0.5585,NA,NA,NA,NA,3108000,1.484,609300,1.489,NA,NA,1.701,0.8506
2112,0.528,NA,NA,NA,NA,245900000,1.062,139200,1.225,NA,NA,1.685,0.9082
2195,0.5288,NA,NA,NA,NA,5.19E+09,1.686,24650,1.179,NA,NA,1.733,0.8641
1318,0.5434,NA,NA,NA,NA,13900000,0.9541,530900,1.206,NA,NA,1.391,1.077
1697,0.5079,NA,NA,NA,NA,142700000,1.826,101300000,0.6891,NA,NA,1.58,0.9734
955.9,0.5796,NA,NA,NA,NA,6131,1.407,7593000,1.923,NA,NA,1.576,0.883
1546,0.5567,NA,NA,NA,NA,5325,1.631,488200000,1.083,NA,NA,1.581,0.9564
891.4,0.7319,NA,NA,NA,NA,2.35E+09,1.676,1993,1.629,NA,NA,1.461,0.7838
738.6,0.5706,NA,NA,NA,NA,70190000,1.323,432300,1.112,NA,NA,1.299,0.8412
867.8,0.5701,NA,NA,NA,NA,5.78E+09,0.7458,54730,1.272,NA,NA,1.572,0.9358
1223,0.5042,NA,NA,NA,NA,861700,2,407900,0.8484,NA,NA,1.386,0.7864
2002,0.5444,NA,NA,NA,NA,8.40E+09,1.734,322700,0.7751,NA,NA,1.572,1.015
1148,0.6675,NA,NA,NA,NA,26650000,1.278,2134,1.821,NA,NA,1.447,1.048
1099,0.5477,NA,NA,NA,NA,708500000,0.8317,1053000,1.389,NA,NA,1.457,1.068
1187,0.5412,NA,NA,NA,NA,1770,1.45,4830,1.416,NA,NA,1.547,1.001
851.9,0.5785,NA,NA,NA,NA,16100000,1.566,59910,1.424,NA,NA,1.634,0.875
2086,0.5005,NA,NA,NA,NA,3876000,0.7289,908700,0.8285,NA,NA,1.622,1.282
2336,0.5208,NA,NA,NA,NA,2696000,1.117,1.43E+09,0.5591,NA,NA,1.718,1.005
2192,0.5069,NA,NA,NA,NA,13740000,1.96,7.25E+09,1.974,NA,NA,1.325,1.053
2770,0.5098,NA,NA,NA,NA,185600,0.9103,2.92E+09,0.9766,NA,NA,1.743,0.8179
1095,0.6337,NA,NA,NA,NA,1980000,1.783,665200000,1.265,NA,NA,1.516,0.8067
1947,0.515,NA,NA,NA,NA,49600000,1.596,22290000,1.958,NA,NA,1.481,1.055
1354,0.5571,NA,NA,NA,NA,109700,1.573,1.46E+09,1.859,NA,NA,1.689,0.9569
2261,0.5001,NA,NA,NA,NA,210700,1.095,3.27E+09,1.928,NA,NA,1.505,0.811
1828,0.504,NA,NA,NA,NA,87090000,1.494,146500000,0.987,NA,NA,1.48,0.8861
1828,0.504,NA,NA,NA,NA,2903000,1.28,1.36E+09,1.658,NA,NA,1.168,0.8023
1828,0.504,NA,NA,NA,NA,8525000,1.358,83050000,1.98,NA,NA,1.592,0.7868
1263,0.5002,NA,NA,NA,NA,789200,1.944,77780,0.5531,NA,NA,1.544,0.9385
1186,0.5272,NA,NA,NA,NA,869100000,1.696,1710000,1.242,NA,NA,1.473,0.9709
1122,0.5455,NA,NA,NA,NA,137200000,1.011,1.03E+09,1.608,NA,NA,1.698,1.013
1514,0.5114,NA,NA,NA,NA,9908000,0.9552,291000,1.081,NA,NA,1.413,0.856
1521,0.5283,NA,NA,NA,NA,27850000,0.6107,2.22E+08,1.075,NA,NA,1.737,0.8931
1031,0.6257,NA,NA,NA,NA,115100,0.8591,5.65E+09,1.182,NA,NA,1.429,0.8047
1377,0.6004,NA,NA,NA,NA,11840000,0.8977,3.04E+09,1.828,NA,NA,1.488,0.8084
1232,0.5179,NA,NA,NA,NA,88370000,1.019,29570000,0.9222,NA,NA,1.63,0.9113
1213,0.5155,NA,NA,NA,NA,184500000,1.652,38150,0.9279,NA,NA,1.562,1.009
1674,0.525,NA,NA,NA,NA,634200000,1.396,1963,1.865,NA,NA,1.301,0.8983
1469,0.5235,NA,NA,NA,NA,154100000,1.516,210200,1.237,NA,NA,1.605,1.001
1625,0.565,NA,NA,NA,NA,1.83E+09,1.772,28400,1.735,NA,NA,1.661,0.9618
1345,0.5649,NA,NA,NA,NA,798000,1.204,93320,1.1,NA,NA,1.627,1.022
1160,0.6267,NA,NA,NA,NA,39840,0.9487,22550000,1.833,NA,NA,1.548,1.141
2323,0.5351,NA,NA,NA,NA,390800,1.041,777.1,1.744,NA,NA,1.519,1.217
2478,0.5098,NA,NA,NA,NA,120900,1.963,1543000,1.859,NA,NA,1.744,1.385
1513,0.5331,NA,NA,NA,NA,9088,1.939,36680,1.533,NA,NA,1.74,1.117
1116,0.6295,NA,NA,NA,NA,193500,1.684,48330,1.198,NA,NA,1.356,1.124
1985,0.5215,NA,NA,NA,NA,611400000,1.026,1.95E+09,0.6263,NA,NA,1.813,0.8708
1674,0.5287,NA,NA,NA,NA,506400000,1.117,45350,1.616,NA,NA,1.845,0.8855
2213,0.5108,NA,NA,NA,NA,189800000,1.737,69030000,1.758,NA,NA,1.394,0.8595
1646,0.517,NA,NA,NA,NA,8063000,1.62,165200000,1.239,NA,NA,1.814,0.9866
1036,0.7001,NA,NA,NA,NA,370700,1.559,415100,0.6741,NA,NA,1.583,0.8572
929,0.547,NA,NA,NA,NA,11060,1.638,11790000,1.008,NA,NA,1.711,1.042
1157,0.5294,NA,NA,NA,NA,31790,1.93,1348,1.388,NA,NA,1.568,1.3
2305,0.514,NA,NA,NA,NA,177500,1.572,679300000,1.043,NA,NA,1.73,0.9858
1996,0.5293,NA,NA,NA,NA,2.92E+09,1.278,5.76E+09,1.884,NA,NA,1.722,1.09
1344,0.5171,NA,NA,NA,NA,165900,0.9009,1.09E+09,1.759,NA,NA,1.43,0.7758
1804,0.5084,NA,NA,NA,NA,417700000,1.026,579500000,1.826,NA,NA,1.47,0.8306
1515,0.5041,NA,NA,NA,NA,775400000,1.344,310900,1.97,NA,NA,1.388,0.8691
1237,0.6075,NA,NA,NA,NA,3.00E+09,1.455,6331,0.892,NA,NA,1.735,0.923
1750,0.5094,NA,NA,NA,NA,3.02E+09,0.5913,4286000,0.8602,NA,NA,1.842,0.8482
1677,0.5117,NA,NA,NA,NA,3.82E+09,0.8552,937700000,1.8,NA,NA,1.401,0.8594
1469,0.577,NA,NA,NA,NA,1.13E+09,0.947,493800,1.486,NA,NA,1.406,0.9766
876.9,0.6236,NA,NA,NA,NA,76430000,1.767,5.57E+09,1.263,NA,NA,1.66,1.014
508.2,0.7613,NA,NA,NA,NA,48720,1.375,233100000,0.6656,NA,NA,1.208,0.8546
1115,0.5462,NA,NA,NA,NA,1.23E+09,1.929,511300,1.76,NA,NA,1.829,0.9503
1028,0.6517,NA,NA,NA,NA,31930,1.673,2.31E+09,1.338,NA,NA,1.649,0.984
1017,0.5236,NA,NA,NA,NA,24670,1.434,2.21E+08,1.389,NA,NA,1.48,0.8388
913.1,0.6203,NA,NA,NA,NA,9288,1.576,196400000,1.337,NA,NA,1.718,1.067
860.2,0.5843,NA,NA,NA,NA,7048000,1.225,39360,1.743,NA,NA,1.7,1.038
661.5,0.6275,NA,NA,NA,NA,106500,1.284,37090000,0.8826,NA,NA,1.597,0.9948
679,0.7805,NA,NA,NA,NA,99380000,1.45,2.35E+09,0.5446,NA,NA,1.682,0.8125
2341,0.6366,NA,NA,NA,NA,241700000,0.9323,25820000,0.5645,NA,NA,1.741,0.9481
4472,0.5094,NA,NA,NA,NA,242500000,1.695,4593,1.579,NA,NA,1.3,0.7239
1126,0.6338,NA,NA,NA,NA,3295000,0.6524,40310,1.917,NA,NA,1.547,0.8043
1617,0.5346,NA,NA,NA,NA,898500,1.299,2.00E+06,0.619,NA,NA,1.759,0.9134
1356,0.5122,NA,NA,NA,NA,2759000,1.017,1.95E+09,1.249,NA,NA,1.518,0.9074
1730,0.5177,NA,NA,NA,NA,61190000,1.592,7.22E+09,0.6634,NA,NA,1.735,0.9169
1627,0.5233,NA,NA,NA,NA,3.65E+09,1.472,759100000,0.8708,NA,NA,2.022,0.9898
1433,0.5053,NA,NA,NA,NA,1900,1.37,46960,1.833,NA,NA,1.608,1.106
1879,0.5028,NA,NA,NA,NA,9709000,1.806,852700000,0.8261,NA,NA,1.759,1.132
1384,0.5571,NA,NA,NA,NA,309900,1.228,130100000,1.589,NA,NA,1.421,0.8221
1784,0.5525,NA,NA,NA,NA,1980000,1.659,1267,1.666,NA,NA,1.59,0.9315
1848,0.5224,NA,NA,NA,NA,465200000,1.961,87610000,0.8643,NA,NA,1.722,1.107
1950,0.5255,NA,NA,NA,NA,8348000,1.405,7772,1.408,NA,NA,1.56,0.9634
734.7,0.5635,NA,NA,NA,NA,175600000,0.5996,32110000,1.139,NA,NA,1.645,0.9661
1482,0.5201,NA,NA,NA,NA,1101000,0.751,1.02E+09,0.8616,NA,NA,1.746,0.8902
1611,0.5613,NA,NA,NA,NA,14460000,0.8358,101600,0.5934,NA,NA,1.402,0.7687
1489,0.5668,NA,NA,NA,NA,1.11E+09,1.072,104300000,1.915,NA,NA,1.33,0.7652
1002,0.6051,NA,NA,NA,NA,443800000,1.419,702800,0.8151,NA,NA,1.57,1.026
557.1,0.8114,NA,NA,NA,NA,19880000,1.378,1.03E+09,1.039,NA,NA,1.443,0.9661
790,0.5468,NA,NA,NA,NA,1615000,1.728,1650000,1.341,NA,NA,1.592,0.8327
1829,0.5002,NA,NA,NA,NA,11130000,1.687,3.13E+09,1.191,NA,NA,1.823,1.03
1751,0.5123,NA,NA,NA,NA,59550,1.941,63240000,1.09,NA,NA,1.568,0.8545
1415,0.5256,NA,NA,NA,NA,16050000,0.7456,180000,1.095,NA,NA,1.314,0.9331
1112,0.5467,NA,NA,NA,NA,35260000,0.7498,617200,0.7229,NA,NA,1.106,0.6193
1151,0.565,NA,NA,NA,NA,28890000,0.5376,2766000,1.282,NA,NA,1.569,0.9093
1268,0.5817,NA,NA,NA,NA,5.74E+09,1.821,6.32E+09,0.7627,NA,NA,1.524,0.9751
1723,0.523,NA,NA,NA,NA,2.75E+09,0.6675,9.17E+09,1.277,NA,NA,1.66,0.9872
1071,0.5597,NA,NA,NA,NA,1.12E+09,0.8246,1.55E+09,0.8873,NA,NA,1.59,0.8858
1301,0.5234,NA,NA,NA,NA,878700000,0.7932,14350,1.213,NA,NA,1.615,1.026
1228,0.5104,NA,NA,NA,NA,323400000,0.7814,8837000,0.8393,NA,NA,1.646,1.049
1245,0.5392,NA,NA,NA,NA,4925000,1.802,332600000,0.6413,NA,NA,1.778,1.009
1441,0.5095,NA,NA,NA,NA,361300,1.804,79820000,1.2,NA,NA,1.489,0.7454
1694,0.5259,NA,NA,NA,NA,33390,1.531,124100000,1.307,NA,NA,1.757,1.003
1884,0.5286,NA,NA,NA,NA,1406000,1.884,25360,0.947,NA,NA,1.559,0.9249
1752,0.5163,NA,NA,NA,NA,288800,0.535,3.08E+09,1.48,NA,NA,1.649,0.9151
1671,0.5007,NA,NA,NA,NA,960800000,1.627,2641000,0.7542,NA,NA,1.6,0.8291
1378,0.5687,NA,NA,NA,NA,6599,1.343,539700,1.885,NA,NA,1.767,0.9219
1028,0.6023,NA,NA,NA,NA,2.54E+08,0.603,1880000,1.379,NA,NA,1.802,0.9036
616,0.8257,NA,NA,NA,NA,5970000,1.05,11620,1.767,NA,NA,1.67,0.7969
959.2,0.6198,NA,NA,NA,NA,71010,1.196,10090000,0.6881,NA,NA,1.949,1.009
1086,0.6405,NA,NA,NA,NA,1.98E+09,1.215,308200000,0.9493,NA,NA,1.615,0.8593
740.4,0.8518,NA,NA,NA,NA,36020000,1.721,187900,0.9691,NA,NA,1.877,0.9259
1485,0.605,NA,NA,NA,NA,4.45E+09,1.922,2872,1.147,NA,NA,1.463,0.861
1085,0.6023,NA,NA,NA,NA,1.42E+09,1.793,20590,1.482,NA,NA,1.453,0.8333
711.2,0.8278,NA,NA,NA,NA,12930000,1.68,1935,1.348,NA,NA,1.789,0.9743
782.1,0.7117,NA,NA,NA,NA,193000,1.63,22470000,0.5128,NA,NA,1.716,0.9444
636.6,0.7004,NA,NA,NA,NA,3998,1.616,15510,1.928,NA,NA,1.337,0.8215
744.2,0.6287,NA,NA,NA,NA,332000,1.71,21970,1.62,NA,NA,1.77,0.8962
745.2,0.7449,NA,NA,NA,NA,407500000,1.461,1430000,1.19,NA,NA,1.478,1.147
955.7,0.6014,NA,NA,NA,NA,2.30E+09,0.8314,1481000,1.641,NA,NA,1.629,0.8376
1245,0.6018,NA,NA,NA,NA,6.07E+09,1.509,4515000,0.692,NA,NA,1.426,0.896
1216,0.5222,NA,NA,NA,NA,6768000,0.889,7510000,1.883,NA,NA,1.67,0.8239
1763,0.5325,NA,NA,NA,NA,591900000,0.5271,2576000,1.849,NA,NA,1.416,0.8439
1343,0.576,NA,NA,NA,NA,815400000,0.7368,1903,1.126,NA,NA,1.796,0.9838
1139,0.5572,NA,NA,NA,NA,196100000,1.794,310600000,1.177,NA,NA,1.79,0.9111
1340,0.5129,NA,NA,NA,NA,81310000,0.9296,29080000,1.987,NA,NA,1.848,0.9185
1388,0.5528,NA,NA,NA,NA,189400000,1.108,3195000,0.5568,NA,NA,1.569,0.8227
521.9,0.711,NA,NA,NA,NA,1629000,1.465,72160000,0.8491,NA,NA,1.439,0.8563
478.1,0.8752,NA,NA,NA,NA,123500,1.17,6291000,1.552,NA,NA,1.564,0.8807
2122,0.563,NA,NA,NA,NA,19280,1.437,41700000,1.987,NA,NA,1.815,0.8747
1118,0.6901,NA,NA,NA,NA,639400000,1.002,2.06E+08,1.687,NA,NA,1.732,0.9204
1543,0.5915,NA,NA,NA,NA,1.30E+09,1.048,1.34E+09,1.174,NA,NA,1.632,1.023
2403,0.5087,NA,NA,NA,NA,398400000,1.676,966300000,1.335,NA,NA,1.556,0.7902
2121,0.5093,NA,NA,NA,NA,2.77E+09,1.957,1711,1.531,NA,NA,1.399,0.9136
1629,0.5635,NA,NA,NA,NA,122500,0.6337,30640000,0.8846,NA,NA,1.696,0.9323
2000,0.5002,NA,NA,NA,NA,229600,1.669,158500000,0.6324,NA,NA,1.703,1.04
756.2,0.7261,NA,NA,NA,NA,6.86E+08,1.841,291200,1.403,NA,NA,1.427,0.8478
1030,0.6596,NA,NA,NA,NA,1.76E+09,1.343,1433000,1.338,NA,NA,1.728,1.135
613.4,0.722,NA,NA,NA,NA,1.19E+09,0.5004,4027000,0.5384,NA,NA,1.812,0.7995
508.5,0.7841,NA,NA,NA,NA,3620000,1.058,2178,1.632,NA,NA,1.756,0.8236
2244,0.5272,NA,NA,NA,NA,1321000,1.019,7140,1.487,NA,NA,2.248,1.079
1320,0.5759,NA,NA,NA,NA,12970000,1.436,6430,1.86,NA,NA,1.545,1.122
2852,0.5379,NA,NA,NA,NA,347700000,0.9962,191400,1.835,NA,NA,1.633,1.334
2436,0.5211,NA,NA,NA,NA,10540000,0.8996,157600000,1.261,NA,NA,1.566,0.8646
2595,0.5143,NA,NA,NA,NA,832900000,0.8507,557500000,0.9673,NA,NA,1.341,0.9585
1060,0.5233,NA,NA,NA,NA,5431,1.376,28360,1.28,NA,NA,1.295,0.8615
847.3,0.5853,NA,NA,NA,NA,322400,1.615,453600,1.522,NA,NA,1.568,0.9167
594.3,0.6255,NA,NA,NA,NA,38560000,1.747,3371,0.9938,NA,NA,1.629,1.095
851,0.6114,NA,NA,NA,NA,1.17E+09,1.779,346000,1.58,NA,NA,1.738,1.063
1119,0.5711,NA,NA,NA,NA,1.76E+09,1.022,299500,1.603,NA,NA,1.974,1.08
1618,0.5236,NA,NA,NA,NA,359700000,1.699,325600,1.567,NA,NA,1.588,0.9777
1132,0.5459,NA,NA,NA,NA,444900,0.6397,89590,1.209,NA,NA,1.723,0.9243
1363,0.5356,NA,NA,NA,NA,6.31E+09,0.6219,13590000,1.051,NA,NA,1.578,0.9083
360.9,0.9711,NA,NA,NA,NA,1221000,0.7467,14730000,1.728,NA,NA,1.53,0.8898
766,0.7858,NA,NA,NA,NA,3.83E+09,0.6453,13730,1.845,NA,NA,1.701,0.9233
1136,0.6434,NA,NA,NA,NA,1.04E+09,1.115,71960,1.693,NA,NA,1.686,0.8904
911.9,0.6086,NA,NA,NA,NA,62630,1.33,35520,0.7362,NA,NA,1.71,0.8923
1032,0.6076,NA,NA,NA,NA,10520,1.564,1.33E+09,1.541,NA,NA,1.639,1.017
916.8,0.6045,NA,NA,NA,NA,567900,0.9472,155200000,0.989,NA,NA,1.548,0.9227
