ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
11.61,1.591,NA,NA,NA,NA,47370,1.009,795100,1.291,NA,NA,2.958,1.245
9.468,1.458,NA,NA,NA,NA,4834,0.5671,114900,1.46,NA,NA,2.233,1.097
11.45,1.833,NA,NA,NA,NA,90230,0.5061,1.76E+09,1.117,NA,NA,2.341,1.366
10.12,1.888,NA,NA,NA,NA,368300,0.5618,158600000,0.9176,NA,NA,2.286,1.099
11.17,1.815,NA,NA,NA,NA,3748,0.6249,395400,0.9128,NA,NA,1.569,0.7867
13.33,1.45,NA,NA,NA,NA,6817,0.6363,708700,1.042,NA,NA,1.939,0.9324
8.306,0.898,NA,NA,NA,NA,31450,0.5732,10690000,1.214,NA,NA,1.777,0.9396
9.091,1.615,NA,NA,NA,NA,5769,0.6318,464700000,1.487,NA,NA,1.92,0.9186
9.548,1.842,NA,NA,NA,NA,9533,0.6116,55190000,1.415,NA,NA,2.537,1.46
10.04,1.593,NA,NA,NA,NA,412.4,1.98,4601000,1.659,NA,NA,2.913,1.45
12.7,1.923,NA,NA,NA,NA,9951,0.5614,3.41E+09,0.8956,NA,NA,2.775,1.497
8.502,1.142,NA,NA,NA,NA,2223,0.8056,1.13E+09,1.603,NA,NA,3.598,1.923
8.08,1.413,NA,NA,NA,NA,567.7,1.559,42890,0.9634,NA,NA,1.41,0.6966
9.831,1.698,NA,NA,NA,NA,2499,1.611,104800,1.12,NA,NA,2.179,1.091
10.49,1.846,NA,NA,NA,NA,21420,0.504,570600,1.771,NA,NA,2.155,1.033
9.729,1.606,NA,NA,NA,NA,34720,1.04,1819000,0.9563,NA,NA,2.282,1.162
9.94,1.407,NA,NA,NA,NA,1600,0.8993,58440,0.8479,NA,NA,3.163,1.695
8.956,1.035,NA,NA,NA,NA,645600,0.6053,404600,0.5333,NA,NA,3.065,1.875
11.55,1.615,NA,NA,NA,NA,1950,1.181,6992000,1.275,NA,NA,2.188,1.189
13.29,1.788,NA,NA,NA,NA,7313,0.6009,121400000,1.782,NA,NA,2.289,1.088
8.63,1.352,NA,NA,NA,NA,3419,0.8164,225200000,0.5401,NA,NA,2.022,0.8786
13.94,1.131,NA,NA,NA,NA,4634,0.7975,11620,1.358,NA,NA,2.802,1.354
14.64,1.368,NA,NA,NA,NA,1762,0.9969,670100,0.9482,NA,NA,2.2,1.057
9.768,1.432,NA,NA,NA,NA,1966,0.757,74650,0.8719,NA,NA,2.19,1.135
10.4,1.314,NA,NA,NA,NA,12410,0.6172,5740000,0.8764,NA,NA,2.278,0.9612
13.11,1.706,NA,NA,NA,NA,36200,0.6607,95510,0.7433,NA,NA,2.801,1.401
13.87,1.596,NA,NA,NA,NA,1113,1.144,418500,1.351,NA,NA,3.272,1.552
12.59,1.947,NA,NA,NA,NA,2431,0.8121,9.92E+08,1.065,NA,NA,3.119,1.528
10.95,1.645,NA,NA,NA,NA,10320,0.5965,857000,1.981,NA,NA,3.18,1.4
10.2,1.837,NA,NA,NA,NA,9530,0.5457,67280,1.52,NA,NA,2.667,1.248
10.42,1.731,NA,NA,NA,NA,26940,0.7121,77780,1.445,NA,NA,2.364,0.9958
11.43,1.893,NA,NA,NA,NA,1690,0.9351,73490000,1.316,NA,NA,2.412,0.9713
9.313,1.918,NA,NA,NA,NA,13030,1.041,177900000,1.11,NA,NA,2.128,1.418
9.752,1.616,NA,NA,NA,NA,18660,0.6526,8.69E+09,0.8245,NA,NA,2.881,1.19
10.9,1.906,NA,NA,NA,NA,63380,1.342,5.34E+09,1.475,NA,NA,1.87,0.9291
12.31,1.525,NA,NA,NA,NA,15740,0.6216,571200,0.6567,NA,NA,2.341,1.087
10.65,1.235,NA,NA,NA,NA,7537,0.5397,5.37E+09,1.284,NA,NA,3.053,1.462
10.32,1.933,NA,NA,NA,NA,6205,0.5458,4880,1.439,NA,NA,1.59,0.903
9.638,1.907,NA,NA,NA,NA,21430,0.6235,1288000,1.275,NA,NA,2.63,1.356
11.67,1.176,NA,NA,NA,NA,6654000,1.708,5305,1.152,NA,NA,1.972,0.9935
11.57,1.096,NA,NA,NA,NA,9701,0.5696,103800,1.679,NA,NA,2.39,0.9726
13.41,1.917,NA,NA,NA,NA,3300,0.8461,1103000,1.029,NA,NA,1.813,0.8693
10.64,1.416,NA,NA,NA,NA,7441,0.5699,946200,1.349,NA,NA,2,1.014
10.13,1.976,NA,NA,NA,NA,5115,0.6578,2556,1.336,NA,NA,2.094,1.004
10.63,1.607,NA,NA,NA,NA,488.9,1.833,1901000,0.8533,NA,NA,2.968,1.397
9.887,1.284,NA,NA,NA,NA,10850,1.525,25340000,0.8721,NA,NA,1.095,0.6996
8.719,1.301,NA,NA,NA,NA,2632,1.627,672500000,1.653,NA,NA,1.668,0.9916
7.906,1.948,NA,NA,NA,NA,118000,1.188,8.25E+09,1.732,NA,NA,2.04,0.9615
9.04,1.701,NA,NA,NA,NA,38280000,1.364,13300000,0.9791,NA,NA,2.646,0.9081
9.137,1.688,NA,NA,NA,NA,2.71E+09,0.9145,607.1,1.895,NA,NA,2.843,0.9548
11.47,1.722,NA,NA,NA,NA,2468000,1.06,1171000,1.177,NA,NA,2.464,1.317
15.5,1.843,NA,NA,NA,NA,22390,0.5082,211900,1.064,NA,NA,1.401,0.7221
9.782,1.691,NA,NA,NA,NA,90110,0.5115,48670,0.6375,NA,NA,3.018,1.495
9.535,1.953,NA,NA,NA,NA,19860,0.5537,329400,0.7575,NA,NA,1.695,0.99
9.887,1.958,NA,NA,NA,NA,26480,0.5414,37740,1.825,NA,NA,2.633,0.9397
10.05,1.976,NA,NA,NA,NA,3.95E+09,0.8264,431.4,1.793,NA,NA,2.474,1.149
8.904,1.547,NA,NA,NA,NA,7657000,0.6598,2115,0.8981,NA,NA,2.153,0.9809
11.22,1.13,NA,NA,NA,NA,4892000,0.8403,117000,1.976,NA,NA,2.461,0.8191
10.95,1.64,NA,NA,NA,NA,227800,0.5916,548600,1.78,NA,NA,2.114,1.099
7.901,1.74,NA,NA,NA,NA,491.6,1.579,542400000,1.465,NA,NA,1.733,0.9294
10.82,1.863,NA,NA,NA,NA,1173,1.828,474100,1.213,NA,NA,1.781,0.8563
11.65,1.601,NA,NA,NA,NA,771.3,1.735,1255000,0.7706,NA,NA,2.878,1.367
11.64,1.791,NA,NA,NA,NA,481.8,1.669,140800,1.06,NA,NA,3.025,1.107
8.743,1.635,NA,NA,NA,NA,382.2,1.856,207200,1.046,NA,NA,2.193,0.9872
10.56,1.778,NA,NA,NA,NA,525.4,1.87,496700000,0.6721,NA,NA,1.769,0.8815
11.93,1.633,NA,NA,NA,NA,808.3,1.304,51070,1.451,NA,NA,3.165,1.427
9.554,1.697,NA,NA,NA,NA,1400,1.177,29300000,0.6832,NA,NA,2.487,1.47
11.03,1.274,NA,NA,NA,NA,443.6,1.929,39270000,0.5796,NA,NA,3.293,1.898
10.75,1.716,NA,NA,NA,NA,405.3,1.967,1253,1.217,NA,NA,2.97,1.746
9.911,1.662,NA,NA,NA,NA,512.7,1.308,1884000,0.5264,NA,NA,2.865,1.682
9.078,1.694,NA,NA,NA,NA,1978000,0.8812,172900,1.846,NA,NA,3.092,1.797
9.398,1.889,NA,NA,NA,NA,182100000,1.214,234300000,0.9345,NA,NA,2.996,1.658
10.04,1.812,NA,NA,NA,NA,3288,0.7209,1657000,1.661,NA,NA,1.922,1.146
12.77,1.64,NA,NA,NA,NA,1580,0.9539,1.63E+09,1.67,NA,NA,3.022,1.049
9.146,1.985,NA,NA,NA,NA,6394,0.7612,3.06E+09,1.813,NA,NA,1.941,0.9757
9.798,1.986,NA,NA,NA,NA,98690,0.7964,1223000,0.8331,NA,NA,2.935,1.752
9.82,1.848,NA,NA,NA,NA,1732,1.367,6.90E+09,1.511,NA,NA,3.4,1.563
7.608,1.987,NA,NA,NA,NA,2724,0.9314,428300,1.361,NA,NA,2.833,1.155
13.19,1.77,NA,NA,NA,NA,528900,1.981,226900,0.6377,NA,NA,2.068,1.028
14.58,0.9505,NA,NA,NA,NA,38460000,1.66,360900000,1.235,NA,NA,2.821,1.212
8.154,1.961,NA,NA,NA,NA,1.13E+09,1.729,50700000,0.9083,NA,NA,2.39,1.035
10.12,1.824,NA,NA,NA,NA,4498000,1.182,3718000,1.531,NA,NA,2.9,1.241
10.43,1.85,NA,NA,NA,NA,41220000,1.777,97680000,1.961,NA,NA,2.564,1.239
12.39,1.82,NA,NA,NA,NA,22850,0.7148,419000,0.9934,NA,NA,2.33,1.035
11.68,1.92,NA,NA,NA,NA,10050,0.6178,38960,1.379,NA,NA,3.36,1.439
10.46,1.94,NA,NA,NA,NA,11040,0.5495,15550,0.8429,NA,NA,2.424,1.083
11.65,1.339,NA,NA,NA,NA,3748,0.7306,685800000,0.6691,NA,NA,2.013,1.018
10.06,1.98,NA,NA,NA,NA,1985,0.9138,387600,0.685,NA,NA,1.773,0.892
10.18,1.975,NA,NA,NA,NA,2843,0.7333,10170000,1.792,NA,NA,2.63,1.077
9.98,1.707,NA,NA,NA,NA,18240,0.5721,360900000,0.904,NA,NA,1.946,1.22
9.835,1.833,NA,NA,NA,NA,6594,0.6424,41880000,1.46,NA,NA,2.797,1.508
9.881,1.72,NA,NA,NA,NA,5225,0.7701,2.45E+09,1.764,NA,NA,2.9,1.735
9.059,1.425,NA,NA,NA,NA,8685,0.6169,2.12E+09,1.234,NA,NA,2.659,1.382
9.147,1.254,NA,NA,NA,NA,1309,1.354,12890000,0.5999,NA,NA,2.224,0.9641
11.12,1.266,NA,NA,NA,NA,1598,0.9825,234300,0.5408,NA,NA,1.524,0.7359
9.608,1.18,NA,NA,NA,NA,1093,1.249,4.94E+09,0.7999,NA,NA,2.688,1.234
13.38,1.729,NA,NA,NA,NA,1305,1.146,424100,0.6803,NA,NA,2.567,1.328
11.93,1.932,NA,NA,NA,NA,37230,0.7111,14330,1.215,NA,NA,2.395,1.213
13.49,1.437,NA,NA,NA,NA,13280,0.6033,2260000,1.26,NA,NA,2.636,1.25
12.58,1.885,NA,NA,NA,NA,5823,0.6054,23460,0.6079,NA,NA,2.324,1.162
10.57,1.868,NA,NA,NA,NA,5422,0.8131,8219,0.8848,NA,NA,2.966,1.681
10.25,1.48,NA,NA,NA,NA,3891,0.7964,23430,1.895,NA,NA,2.876,1.64
10.59,1.908,NA,NA,NA,NA,1976,0.9169,342900,1.631,NA,NA,2.698,1.768
11.9,1.395,NA,NA,NA,NA,92060,0.5373,262300,1.5,NA,NA,3.368,1.938
