ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
443.2,0.7662,NA,NA,NA,NA,94010,0.5237,50600000,1.239,NA,NA,13750,0.8577
221,0.6397,NA,NA,NA,NA,51830,0.5858,2835000,1.365,NA,NA,17080,0.8968
257,0.6885,NA,NA,NA,NA,55080,0.571,224700000,1.193,NA,NA,9340,0.7777
459.9,1.009,NA,NA,NA,NA,51700,0.5958,89200,1.252,NA,NA,10510,1.01
293.3,1.298,NA,NA,NA,NA,67130,0.5109,3.57E+09,0.6243,NA,NA,18690,0.7883
353.2,0.8168,NA,NA,NA,NA,73380,0.5721,3422000,1.412,NA,NA,13260,0.785
404.7,1.244,NA,NA,NA,NA,53900,0.5588,2617000,1.405,NA,NA,14300,0.7913
425,1.427,NA,NA,NA,NA,89900,0.5132,83640,1.039,NA,NA,26360,0.6287
271.6,0.7819,NA,NA,NA,NA,78260,0.5313,4.94E+09,0.7054,NA,NA,17070,0.6876
320.3,0.7339,NA,NA,NA,NA,66010,0.5635,143300000,0.6436,NA,NA,21940,0.6277
303.6,0.6405,NA,NA,NA,NA,53390,0.6143,9663000,1.286,NA,NA,60340,0.61
393.2,0.6945,NA,NA,NA,NA,26620,0.7379,1.25E+09,0.7974,NA,NA,28380,0.6986
342.4,0.8833,NA,NA,NA,NA,56770,0.5467,810900,0.6013,NA,NA,29860,0.6007
421.1,0.5238,NA,NA,NA,NA,80420,0.5104,16330000,1.292,NA,NA,38010,0.5647
403.5,0.7528,NA,NA,NA,NA,34990,0.6351,932900000,0.5455,NA,NA,12980,0.6857
333.8,0.5498,NA,NA,NA,NA,53210,0.6047,360800,1.645,NA,NA,21620,0.6706
250.8,0.9743,NA,NA,NA,NA,36930,0.6681,369400,1.795,NA,NA,29860,0.5326
417.7,0.821,NA,NA,NA,NA,14210,1.018,1895000,0.5044,NA,NA,22430,0.6494
423.8,0.8457,NA,NA,NA,NA,10360,1.057,2873000,0.9177,NA,NA,29170,0.6556
280.3,0.8883,NA,NA,NA,NA,16880,0.955,9.30E+09,0.5786,NA,NA,5010,1.634
266.6,0.6883,NA,NA,NA,NA,28420,0.6949,23790000,0.9908,NA,NA,15110,0.7476
289,0.5407,NA,NA,NA,NA,65100,0.5649,149100000,0.8284,NA,NA,14710,0.7967
419,0.6229,NA,NA,NA,NA,56870,0.5873,25740000,1.091,NA,NA,22690,0.635
379.9,0.6809,NA,NA,NA,NA,102600,0.5161,255800,1.462,NA,NA,33410,0.5498
